code,name,date,open,high,low,close,volume,amount
601857,中国石油,2020-03-26,3.6171591,3.6171591,3.56495268,3.57241074,155892679,749711077.0
601857,中国石油,2020-03-27,3.5798688,3.58732686,3.52766238,3.53512044,209053431,994193940.0
601857,中国石油,2020-03-30,3.49783014,3.49783014,3.43816566,3.44562372,146020918,676286264.0
601857,中国石油,2020-03-31,3.46053984,3.4679979,3.4307076,3.44562372,183554957,847471212.0
601857,中国石油,2020-04-01,3.43816566,3.44562372,3.38595924,3.3934173,186412968,852263979.0
601857,中国石油,2020-04-02,3.37104312,3.53512044,3.34866894,3.51274626,412537472,1904937548.0
601857,中国石油,2020-04-03,3.52766238,3.52766238,3.43816566,3.45308178,279856000,1305158248.0
601857,中国石油,2020-04-07,3.49037208,3.5052882,3.4679979,3.48291402,249824945,1166377663.0
601857,中国石油,2020-04-08,3.46053984,3.47545596,3.43816566,3.46053984,193838632,898071054.0
601857,中国石油,2020-04-09,3.48291402,3.49037208,3.45308178,3.4679979,132237118,614778722.0
601857,中国石油,2020-04-10,3.4679979,3.4679979,3.41579148,3.4307076,164753045,759242618.0
601857,中国石油,2020-04-13,3.44562372,3.46053984,3.41579148,3.41579148,113647632,523325758.0
601857,中国石油,2020-04-14,3.42324954,3.4307076,3.40087536,3.42324954,128355795,587443923.0
601857,中国石油,2020-04-15,3.40833342,3.40833342,3.3934173,3.3934173,112297162,512079194.0
601857,中国石油,2020-04-16,3.37850118,3.38595924,3.36358506,3.37850118,116651794,528045717.0
601857,中国石油,2020-04-17,3.38595924,3.41579148,3.38595924,3.3934173,124297105,566497469.0
601857,中国石油,2020-04-20,3.37850118,3.40833342,3.36358506,3.3934173,102497802,465492414.0
601857,中国石油,2020-04-21,3.37104312,3.37850118,3.356127,3.36358506,109960957,496455835.0
601857,中国石油,2020-04-22,3.33375282,3.33375282,3.30392058,3.32629476,136997191,609949468.0
601857,中国石油,2020-04-23,3.34121088,3.42324954,3.33375282,3.3934173,185032553,840846860.0
601857,中国石油,2020-04-24,3.3934173,3.40087536,3.34121088,3.34121088,106711101,481471383.0
601857,中国石油,2020-04-27,3.33375282,3.356127,3.3188367,3.3188367,75706314,338545181.0
601857,中国石油,2020-04-28,3.31137864,3.3188367,3.22933998,3.25171416,128594575,563227949.0
601857,中国石油,2020-04-29,3.25917222,3.28900446,3.25917222,3.26663028,60415182,265211726.0
601857,中国石油,2020-04-30,3.26663028,3.32629476,3.25917222,3.31137864,85973295,380815016.0
601857,中国石油,2020-05-06,3.31137864,3.34866894,3.29646252,3.33375282,88177097,393435663.0
601857,中国石油,2020-05-07,3.33375282,3.34121088,3.31137864,3.3188367,61056105,272009347.0
601857,中国石油,2020-05-08,3.33375282,3.34121088,3.32629476,3.33375282,55870408,249644424.0
601857,中国石油,2020-05-11,3.34121088,3.34866894,3.32629476,3.33375282,55730677,249246081.0
601857,中国石油,2020-05-12,3.33375282,3.33375282,3.29646252,3.30392058,52202891,231767535.0
601857,中国石油,2020-05-13,3.30392058,3.30392058,3.2815464,3.30392058,44111721,194804140.0
601857,中国石油,2020-05-14,3.29646252,3.29646252,3.2815464,3.2815464,43927251,193437307.0
601857,中国石油,2020-05-15,3.29646252,3.30392058,3.28900446,3.29646252,41088010,181603761.0
601857,中国石油,2020-05-18,3.3188367,3.32629476,3.30392058,3.31137864,61974604,275266869.0
601857,中国石油,2020-05-19,3.34121088,3.36358506,3.32629476,3.32629476,89322364,400332924.0
601857,中国石油,2020-05-20,3.32629476,3.32629476,3.29646252,3.30392058,59975700,266014278.0
601857,中国石油,2020-05-21,3.3188367,3.33375282,3.29646252,3.3188367,76749769,340611459.0
601857,中国石油,2020-05-22,3.31137864,3.31137864,3.25171416,3.25917222,93991808,412772209.0
601857,中国石油,2020-05-25,3.25917222,3.25917222,3.22933998,3.23679804,61514353,267082669.0
601857,中国石油,2020-05-26,3.23679804,3.25171416,3.22933998,3.2442561,64205918,278758637.0
601857,中国石油,2020-05-27,3.2442561,3.2442561,3.2069658,3.21442386,69391811,299635240.0
601857,中国石油,2020-05-28,3.2069658,3.22933998,3.19204968,3.19950774,88980863,382362636.0
601857,中国石油,2020-05-29,3.19204968,3.19950774,3.14730132,3.1696755,139815262,594239007.0
601857,中国石油,2020-06-01,3.17713356,3.2069658,3.1696755,3.19950774,93876816,401813611.0
601857,中国石油,2020-06-02,3.19950774,3.21442386,3.19204968,3.21442386,67477346,290071220.0
601857,中国石油,2020-06-03,3.22933998,3.25917222,3.22188192,3.23679804,75972862,330470821.0
601857,中国石油,2020-06-04,3.23679804,3.2442561,3.2069658,3.22188192,57364217,247462376.0
601857,中国石油,2020-06-05,3.21442386,3.22188192,3.19204968,3.2069658,51673183,221838519.0
601857,中国石油,2020-06-08,3.2442561,3.25171416,3.22933998,3.23679804,80871474,351105168.0
601857,中国石油,2020-06-09,3.2442561,3.2442561,3.22933998,3.2442561,59692860,259045256.0
601857,中国石油,2020-06-10,3.23679804,3.2442561,3.21442386,3.22188192,50783402,219627592.0
601857,中国石油,2020-06-11,3.21442386,3.22188192,3.18459162,3.19204968,62477333,268287299.0
601857,中国石油,2020-06-12,3.15475938,3.18459162,3.14730132,3.17713356,81579721,346374121.0
601857,中国石油,2020-06-15,3.16221744,3.1696755,3.14730132,3.15475938,55518983,235140576.0
601857,中国石油,2020-06-16,3.1696755,3.19204968,3.15475938,3.18459162,62021404,263491702.0
601857,中国石油,2020-06-17,3.1696755,3.17713356,3.15475938,3.1696755,52009560,220893540.0
601857,中国石油,2020-06-18,3.16221744,3.22188192,3.15475938,3.19950774,79832736,341813040.0
601857,中国石油,2020-06-19,3.18459162,3.21442386,3.1696755,3.2069658,79035747,338442686.0
601857,中国石油,2020-06-22,3.2069658,3.21442386,3.18459162,3.18459162,60774765,260633820.0
601857,中国石油,2020-06-23,3.19204968,3.19204968,3.1696755,3.17713356,53115905,226543582.0
601857,中国石油,2020-06-24,3.17713356,3.18459162,3.1696755,3.17713356,52723594,224645378.0
601857,中国石油,2020-06-29,3.17713356,3.18459162,3.15475938,3.16221744,54861604,232907011.0
601857,中国石油,2020-06-30,3.184965,3.184965,3.1697985,3.17738175,47947188,200938795.0
601857,中国石油,2020-07-01,3.17738175,3.2304645,3.1697985,3.22288125,86165989,363009046.0
601857,中国石油,2020-07-02,3.215298,3.28354725,3.20771475,3.275964,153857647,659477227.0
601857,中国石油,2020-07-03,3.28354725,3.37454625,3.275964,3.3517965,222616461,977995754.0
601857,中国石油,2020-07-06,3.366963,3.5944605,3.366963,3.579294,443275184,2033077360.0
601857,中国石油,2020-07-07,3.61721025,3.700626,3.5337945,3.5641275,397893344,1886736423.0
601857,中国石油,2020-07-08,3.54137775,3.55654425,3.4731285,3.54137775,270532624,1255098821.0
601857,中国石油,2020-07-09,3.548961,3.61721025,3.51104475,3.5944605,261168874,1224970983.0
601857,中国石油,2020-07-10,3.5641275,3.5641275,3.48071175,3.488295,202448610,939764875.0
601857,中国石油,2020-07-13,3.48071175,3.5337945,3.46554525,3.51104475,173551732,801412954.0
601857,中国石油,2020-07-14,3.5034615,3.5034615,3.427629,3.457962,176757915,808282988.0
601857,中国石油,2020-07-15,3.4731285,3.488295,3.397296,3.40487925,150545694,681615895.0
601857,中国石油,2020-07-16,3.4124625,3.427629,3.33663,3.34421325,174747849,778710532.0
601857,中国石油,2020-07-17,3.33663,3.35937975,3.306297,3.32904675,114824684,504085395.0
601857,中国石油,2020-07-20,3.33663,3.4124625,3.3214635,3.40487925,130034110,578626512.0
601857,中国石油,2020-07-21,3.4124625,3.427629,3.37454625,3.38971275,84861965,379497814.86
601857,中国石油,2020-07-22,3.4124625,3.52621125,3.4124625,3.49587825,283144144,1303041599.85
601857,中国石油,2020-07-23,3.4731285,3.488295,3.397296,3.4427955,177301977,803923544.82
601857,中国石油,2020-07-24,3.5034615,3.5337945,3.40487925,3.4124625,216125883,988549030.46
601857,中国石油,2020-07-27,3.42004575,3.43521225,3.3517965,3.3821295,104263759,465300416.95
601857,中国石油,2020-07-28,3.38971275,3.42004575,3.3821295,3.38971275,79414097,356134553.3
601857,中国石油,2020-07-29,3.37454625,3.42004575,3.3517965,3.4124625,90811197,405241069.46
601857,中国石油,2020-07-30,3.4124625,3.42004575,3.37454625,3.3821295,69025380,308697742.19
601857,中国石油,2020-07-31,3.366963,3.42004575,3.3517965,3.37454625,99610118,443949977.43
601857,中国石油,2020-08-03,3.37454625,3.4124625,3.35937975,3.397296,124056138,553528906.89
601857,中国石油,2020-08-04,3.40487925,3.45037875,3.3821295,3.43521225,138654129,624202085.57
601857,中国石油,2020-08-05,3.43521225,3.43521225,3.3821295,3.4124625,107714697,484087011.86
601857,中国石油,2020-08-06,3.43521225,3.45037875,3.40487925,3.43521225,141514626,639520816.21
601857,中国石油,2020-08-07,3.4124625,3.42004575,3.366963,3.37454625,115958049,518026043.46
601857,中国石油,2020-08-10,3.37454625,3.397296,3.35937975,3.38971275,79108815,352778309.69
601857,中国石油,2020-08-11,3.40487925,3.4124625,3.366963,3.37454625,92287648,413343304.22
601857,中国石油,2020-08-12,3.35937975,3.38971275,3.34421325,3.3821295,98193925,436188492.72
601857,中国石油,2020-08-13,3.3821295,3.4124625,3.37454625,3.38971275,72893696,326345195.13
601857,中国石油,2020-08-14,3.38971275,3.40487925,3.366963,3.397296,63621909,283906242.24
601857,中国石油,2020-08-17,3.38971275,3.45037875,3.38971275,3.4427955,158287650,715400884.08
601857,中国石油,2020-08-18,3.4427955,3.45037875,3.42004575,3.43521225,93325518,422979696.04
601857,中国石油,2020-08-19,3.43521225,3.457962,3.4124625,3.427629,97898016,443528198.48
601857,中国石油,2020-08-20,3.427629,3.427629,3.37454625,3.3821295,101289920,453711212.06
601857,中国石油,2020-08-21,3.38971275,3.397296,3.37454625,3.3821295,57202289,255417720.89
601857,中国石油,2020-08-24,3.397296,3.397296,3.37454625,3.3821295,60808981,271358772.64
601857,中国石油,2020-08-25,3.38971275,3.38971275,3.35937975,3.37454625,55872314,248596402.67
601857,中国石油,2020-08-26,3.37454625,3.3821295,3.3517965,3.35937975,65748886,291875818.75
601857,中国石油,2020-08-27,3.3517965,3.366963,3.34421325,3.35937975,47470328,210154094.16
601857,中国石油,2020-08-28,3.34421325,3.37454625,3.33663,3.37454625,79414758,351063283.25
601857,中国石油,2020-08-31,3.366963,3.3821295,3.3517965,3.35937975,63957297,284304985.09
601857,中国石油,2020-09-01,3.3517965,3.35937975,3.32904675,3.34421325,71032894,312822063.6
601857,中国石油,2020-09-02,3.33663,3.33663,3.2911305,3.29871375,107928308,470682929.5
601857,中国石油,2020-09-03,3.2911305,3.31388025,3.26838075,3.26838075,84640042,366929525.23
601857,中国石油,2020-09-04,3.25321425,3.26838075,3.23804775,3.26838075,72138413,309760678.77
601857,中国石油,2020-09-07,3.2607975,3.275964,3.245631,3.245631,62805500,269923872.69
601857,中国石油,2020-09-08,3.25321425,3.26838075,3.245631,3.26838075,68232926,293003479.96
601857,中国石油,2020-09-09,3.245631,3.2607975,3.2304645,3.245631,75194851,322182117.81
601857,中国石油,2020-09-10,3.2607975,3.2607975,3.20771475,3.215298,80951505,345039497.0
601857,中国石油,2020-09-11,3.20771475,3.2304645,3.19254825,3.215298,57173409,241936072.09
601857,中国石油,2020-09-14,3.22288125,3.23804775,3.215298,3.2304645,38679581,164565186.25
601857,中国石油,2020-09-15,3.2304645,3.23804775,3.20771475,3.215298,43619502,185322839.13
601857,中国石油,2020-09-16,3.22288125,3.25321425,3.215298,3.22288125,70086386,298688608.5
601857,中国石油,2020-09-17,3.2304645,3.245631,3.2001315,3.20771475,82148861,349003032.82
601857,中国石油,2020-09-18,3.22288125,3.245631,3.20771475,3.23804775,90199282,383406758.09
601857,中国石油,2020-09-21,3.245631,3.245631,3.22288125,3.22288125,62860331,268049861.64
601857,中国石油,2020-09-22,3.22288512,3.23837976,3.19964316,3.20739048,80997216,336639396.58
601857,中国石油,2020-09-23,3.20739048,3.2151378,3.18414852,3.18414852,51865100,213956110.37
601857,中国石油,2020-09-24,3.1764012,3.18414852,3.15315924,3.1764012,65893121,269260930.72
601857,中国石油,2020-09-25,3.1764012,3.18414852,3.16090656,3.16865388,35983562,147172405.1
601857,中国石油,2020-09-28,3.16865388,3.19964316,3.16865388,3.1764012,43686826,179352723.87
601857,中国石油,2020-09-29,3.18414852,3.18414852,3.16865388,3.16865388,37578762,154065253.63
601857,中国石油,2020-09-30,3.16865388,3.19189584,3.15315924,3.18414852,61408409,251664118.74
601857,中国石油,2020-10-09,3.19189584,3.20739048,3.19189584,3.19964316,54100576,223498385.47
601857,中国石油,2020-10-12,3.19964316,3.24612708,3.19189584,3.23837976,93048731,386727197.38
601857,中国石油,2020-10-13,3.23063244,3.23063244,3.20739048,3.2151378,43817109,181802773.46
601857,中国石油,2020-10-14,3.20739048,3.2151378,3.1764012,3.18414852,65172620,268204516.87
601857,中国石油,2020-10-15,3.1764012,3.19189584,3.16865388,3.18414852,50961732,209334927.52
601857,中国石油,2020-10-16,3.18414852,3.19964316,3.1764012,3.18414852,47526356,195560638.71
601857,中国石油,2020-10-19,3.18414852,3.2151378,3.1764012,3.18414852,74216150,305774817.04
601857,中国石油,2020-10-20,3.1764012,3.1764012,3.16090656,3.1764012,38608445,157965482.96
601857,中国石油,2020-10-21,3.1764012,3.18414852,3.16090656,3.18414852,50575344,207199091.36
601857,中国石油,2020-10-22,3.1764012,3.18414852,3.16090656,3.1764012,35413200,145000939.99
601857,中国石油,2020-10-23,3.1764012,3.2151378,3.1764012,3.19189584,81067392,334514230.15
601857,中国石油,2020-10-26,3.18414852,3.19189584,3.16865388,3.18414852,57819936,237118776.26
601857,中国石油,2020-10-27,3.16865388,3.1764012,3.16090656,3.1764012,47797393,195633837.36
601857,中国石油,2020-10-28,3.16865388,3.1764012,3.15315924,3.16865388,52160005,212998544.19
601857,中国石油,2020-10-29,3.15315924,3.15315924,3.12991728,3.1376646,63573298,258052697.0
601857,中国石油,2020-10-30,3.16090656,3.18414852,3.14541192,3.15315924,95492446,390580100.82
601857,中国石油,2020-11-02,3.14541192,3.16090656,3.12991728,3.14541192,64819536,262825237.41
601857,中国石油,2020-11-03,3.15315924,3.20739048,3.14541192,3.19189584,95688649,392542719.03
601857,中国石油,2020-11-04,3.19189584,3.19964316,3.16865388,3.18414852,58295954,239444170.41
601857,中国石油,2020-11-05,3.19189584,3.20739048,3.1764012,3.19189584,77021348,317069849.67
601857,中国石油,2020-11-06,3.19189584,3.2151378,3.1764012,3.19964316,101192107,418175107.19
601857,中国石油,2020-11-09,3.2151378,3.24612708,3.20739048,3.23837976,127064599,529775606.92
601857,中国石油,2020-11-10,3.27711636,3.31585296,3.24612708,3.2538744,182402909,773523866.64
601857,中国石油,2020-11-11,3.2538744,3.30810564,3.2538744,3.30810564,142254503,604470748.78
601857,中国石油,2020-11-12,3.30035832,3.30810564,3.26936904,3.26936904,76485691,323769511.4
601857,中国石油,2020-11-13,3.26162172,3.26936904,3.22288512,3.23837976,78219909,326508968.44
601857,中国石油,2020-11-16,3.24612708,3.292611,3.23063244,3.292611,99182712,419208290.36
601857,中国石油,2020-11-17,3.30035832,3.34684224,3.28486368,3.31585296,121867196,521329416.6
601857,中国石油,2020-11-18,3.30035832,3.32360028,3.28486368,3.30035832,91598550,390391324.54
601857,中国石油,2020-11-19,3.292611,3.30035832,3.26936904,3.28486368,72451736,307084206.43
601857,中国石油,2020-11-20,3.27711636,3.28486368,3.2538744,3.28486368,75679042,319478348.7
601857,中国石油,2020-11-23,3.28486368,3.36233688,3.27711636,3.33909492,196908319,845945208.68
601857,中国石油,2020-11-24,3.33909492,3.36233688,3.31585296,3.35458956,122229169,526655837.01
601857,中国石油,2020-11-25,3.39332616,3.43981008,3.33909492,3.33909492,222786687,976343586.83
601857,中国石油,2020-11-26,3.33909492,3.36233688,3.31585296,3.32360028,105128053,452717113.39
601857,中国石油,2020-11-27,3.32360028,3.33909492,3.292611,3.3313476,125167949,534496655.29
601857,中国石油,2020-11-30,3.33909492,3.38557884,3.30810564,3.33909492,190298550,823167614.99
601857,中国石油,2020-12-01,3.31585296,3.34684224,3.292611,3.3313476,103898018,445092018.64
601857,中国石油,2020-12-02,3.32360028,3.35458956,3.30810564,3.3313476,85786652,369154463.95
601857,中国石油,2020-12-03,3.33909492,3.35458956,3.31585296,3.3313476,76602424,329827580.71
601857,中国石油,2020-12-04,3.3313476,3.33909492,3.30035832,3.32360028,81127889,347175778.39
601857,中国石油,2020-12-07,3.32360028,3.32360028,3.27711636,3.28486368,84910509,361182047.93
601857,中国石油,2020-12-08,3.28486368,3.30035832,3.2538744,3.26162172,60007714,253462733.8
601857,中国石油,2020-12-09,3.26162172,3.27711636,3.23837976,3.23837976,60396677,254149338.06
601857,中国石油,2020-12-10,3.23837976,3.26162172,3.23837976,3.24612708,62846049,263505065.37
601857,中国石油,2020-12-11,3.26936904,3.28486368,3.24612708,3.26936904,90635718,381705909.6
601857,中国石油,2020-12-14,3.2538744,3.28486368,3.23063244,3.24612708,64564180,270657746.09
601857,中国石油,2020-12-15,3.23837976,3.24612708,3.19964316,3.2151378,68078348,282327032.25
601857,中国石油,2020-12-16,3.2151378,3.23063244,3.20739048,3.2151378,43062070,178973963.83
601857,中国石油,2020-12-17,3.22288512,3.26936904,3.20739048,3.26936904,77813308,325455764.27
601857,中国石油,2020-12-18,3.26162172,3.31585296,3.2538744,3.30035832,98544928,419055569.91
601857,中国石油,2020-12-21,3.30035832,3.31585296,3.28486368,3.292611,73250859,311918918.74
601857,中国石油,2020-12-22,3.27711636,3.28486368,3.19964316,3.20739048,100900143,421929492.94
601857,中国石油,2020-12-23,3.20739048,3.22288512,3.19964316,3.20739048,65782985,272628921.15
601857,中国石油,2020-12-24,3.22288512,3.23063244,3.19964316,3.22288512,54134886,224619314.72
601857,中国石油,2020-12-25,3.2151378,3.23837976,3.20739048,3.23063244,42183070,175443183.16
601857,中国石油,2020-12-28,3.23063244,3.23837976,3.19189584,3.20739048,75957196,315104361.76
601857,中国石油,2020-12-29,3.20739048,3.22288512,3.1764012,3.19964316,75961009,313543582.59
601857,中国石油,2020-12-30,3.19189584,3.20739048,3.18414852,3.19964316,50012566,206322493.68
601857,中国石油,2020-12-31,3.19964316,3.22288512,3.19189584,3.2151378,61264087,254098060.45
601857,中国石油,2021-01-04,3.2151378,3.2538744,3.20739048,3.24612708,96907113,403962846.32
601857,中国石油,2021-01-05,3.23063244,3.23837976,3.19964316,3.23837976,81851611,340130522.34
601857,中国石油,2021-01-06,3.2538744,3.30035832,3.2538744,3.292611,138665156,587466028.15
601857,中国石油,2021-01-07,3.292611,3.292611,3.24612708,3.292611,113085133,478465594.54
601857,中国石油,2021-01-08,3.292611,3.3313476,3.28486368,3.32360028,152421290,653176211.37
601857,中国石油,2021-01-11,3.32360028,3.3313476,3.26162172,3.26936904,119641410,508870833.68
601857,中国石油,2021-01-12,3.26162172,3.33909492,3.2538744,3.33909492,143888797,613851830.42
601857,中国石油,2021-01-13,3.33909492,3.4088208,3.32360028,3.37783152,185290946,805044705.91
601857,中国石油,2021-01-14,3.35458956,3.40107348,3.33909492,3.35458956,128560607,558369783.89
601857,中国石油,2021-01-15,3.3700842,3.38557884,3.30810564,3.31585296,146794503,632946484.18
601857,中国石油,2021-01-18,3.292611,3.31585296,3.28486368,3.292611,90718352,386260371.45
601857,中国石油,2021-01-19,3.292611,3.32360028,3.28486368,3.30035832,74803843,318870331.04
601857,中国石油,2021-01-20,3.30810564,3.33909492,3.27711636,3.30810564,81031637,345732678.7
601857,中国石油,2021-01-21,3.292611,3.31585296,3.28486368,3.292611,71767521,305833117.18
601857,中国石油,2021-01-22,3.292611,3.30035832,3.23837976,3.23837976,98588245,414158608.67
601857,中国石油,2021-01-25,3.23837976,3.23837976,3.19964316,3.2151378,79340697,329259583.15
601857,中国石油,2021-01-26,3.20739048,3.23837976,3.19964316,3.22288512,60511883,251736166.53
601857,中国石油,2021-01-27,3.22288512,3.23837976,3.20739048,3.2151378,72089555,299821188.56
601857,中国石油,2021-01-28,3.20739048,3.2151378,3.18414852,3.19964316,80810465,333092692.04
601857,中国石油,2021-01-29,3.19964316,3.19964316,3.16090656,3.16865388,85750155,351731402.88
601857,中国石油,2021-02-01,3.16865388,3.1764012,3.14541192,3.16090656,77991811,317569360.62
601857,中国石油,2021-02-02,3.16865388,3.19189584,3.16090656,3.16865388,63664326,260867506.66
601857,中国石油,2021-02-03,3.18414852,3.19189584,3.16090656,3.16865388,54129961,221481936.28
601857,中国石油,2021-02-04,3.18414852,3.18414852,3.1376646,3.16865388,81347240,331741542.39
601857,中国石油,2021-02-05,3.1764012,3.18414852,3.15315924,3.16865388,60496214,247240991.91
601857,中国石油,2021-02-08,3.1764012,3.19189584,3.16090656,3.19189584,70048415,287662927.5
601857,中国石油,2021-02-09,3.19189584,3.24612708,3.18414852,3.23063244,100174773,416136227.46
601857,中国石油,2021-02-10,3.22288512,3.26936904,3.2151378,3.2538744,89065007,373293792.73
601857,中国石油,2021-02-18,3.43206276,3.47079936,3.3700842,3.39332616,453701360,2006809609.37
601857,中国石油,2021-02-19,3.36233688,3.37783152,3.32360028,3.34684224,209440542,905330108.82
601857,中国石油,2021-02-22,3.36233688,3.50953596,3.35458956,3.4475574,360095872,1599993290.6
601857,中国石油,2021-02-23,3.49404132,3.51728328,3.4475574,3.47079936,262327277,1178545177.95
601857,中国石油,2021-02-24,3.47079936,3.47079936,3.3313476,3.37783152,221193140,972012394.31
601857,中国石油,2021-02-25,3.43206276,3.486294,3.41656812,3.43206276,190364182,845552669.06
601857,中国石油,2021-02-26,3.38557884,3.41656812,3.3700842,3.37783152,129860843,568304970.2
601857,中国石油,2021-03-01,3.40107348,3.4088208,3.35458956,3.38557884,112500173,490738679.76
601857,中国石油,2021-03-02,3.36233688,3.3700842,3.30035832,3.30810564,158120480,679085001.01
601857,中国石油,2021-03-03,3.31585296,3.35458956,3.30035832,3.33909492,103706925,445787367.09
601857,中国石油,2021-03-04,3.34684224,3.38557884,3.33909492,3.35458956,120797848,523389174.64
601857,中国石油,2021-03-05,3.40107348,3.43206276,3.36233688,3.42431544,212177099,932162550.18
601857,中国石油,2021-03-08,3.50953596,3.54827256,3.47854668,3.49404132,317476848,1442799229.7
601857,中国石油,2021-03-09,3.47079936,3.50178864,3.41656812,3.46305204,198175668,884804704.02
601857,中国石油,2021-03-10,3.45530472,3.46305204,3.40107348,3.40107348,116971016,518078260.14
601857,中国石油,2021-03-11,3.42431544,3.4475574,3.40107348,3.43981008,106602200,471419674.37
601857,中国石油,2021-03-12,3.45530472,3.47079936,3.41656812,3.4475574,108147674,480526340.36
601857,中国石油,2021-03-15,3.43206276,3.50178864,3.43206276,3.49404132,143431847,644391276.07
601857,中国石油,2021-03-16,3.47854668,3.486294,3.43981008,3.46305204,92965905,414855663.67
601857,中国石油,2021-03-17,3.4475574,3.4475574,3.40107348,3.43981008,92878001,410329613.02
601857,中国石油,2021-03-18,3.43206276,3.43981008,3.41656812,3.41656812,77613380,343180295.59
601857,中国石油,2021-03-19,3.34684224,3.37783152,3.3313476,3.34684224,146109801,632201307.01
601857,中国石油,2021-03-22,3.33909492,3.37783152,3.3313476,3.37783152,75187588,325738439.04
601857,中国石油,2021-03-23,3.3700842,3.3700842,3.33909492,3.34684224,63729753,275666312.43
601857,中国石油,2021-03-24,3.32360028,3.3313476,3.30035832,3.30810564,88091142,376815451.92
601857,中国石油,2021-03-25,3.3313476,3.34684224,3.31585296,3.31585296,65311351,280798104.0
601857,中国石油,2021-03-26,3.32360028,3.33909492,3.30810564,3.32360028,59173993,253819520.34
601857,中国石油,2021-03-29,3.33909492,3.36233688,3.32360028,3.3313476,85542117,368839588.03
601857,中国石油,2021-03-30,3.33909492,3.34684224,3.32360028,3.3313476,69064287,296944195.63
601857,中国石油,2021-03-31,3.32360028,3.33909492,3.30810564,3.3313476,73192943,313973043.46
601857,中国石油,2021-04-01,3.3313476,3.3313476,3.30810564,3.31585296,60253780,257730962.1
601857,中国石油,2021-04-02,3.3313476,3.3313476,3.30810564,3.31585296,65511675,280812102.73
601857,中国石油,2021-04-06,3.30810564,3.31585296,3.28486368,3.292611,63693232,270872565.02
601857,中国石油,2021-04-07,3.28486368,3.31585296,3.28486368,3.30810564,69200985,294963300.16
601857,中国石油,2021-04-08,3.30035832,3.31585296,3.292611,3.30035832,61459554,261998720.06
601857,中国石油,2021-04-09,3.292611,3.32360028,3.292611,3.30810564,70902434,302752477.8
601857,中国石油,2021-04-12,3.30810564,3.3313476,3.30035832,3.31585296,71342216,305391370.62
601857,中国石油,2021-04-13,3.31585296,3.32360028,3.27711636,3.292611,72718016,309045958.1
601857,中国石油,2021-04-14,3.292611,3.30035832,3.27711636,3.292611,47314417,200902280.05
601857,中国石油,2021-04-15,3.30810564,3.30810564,3.292611,3.30810564,61020370,259925274.6
601857,中国石油,2021-04-16,3.30810564,3.34684224,3.30035832,3.33909492,84298740,362021098.07
601857,中国石油,2021-04-19,3.33909492,3.33909492,3.31585296,3.32360028,92841650,398259559.53
601857,中国石油,2021-04-20,3.31585296,3.32360028,3.30035832,3.30810564,55123941,235633275.66
601857,中国石油,2021-04-21,3.30035832,3.30810564,3.27711636,3.27711636,81596140,346116024.2
601857,中国石油,2021-04-22,3.28486368,3.28486368,3.2151378,3.23063244,162949740,683413693.39
601857,中国石油,2021-04-23,3.23063244,3.23837976,3.2151378,3.23063244,56813040,236286720.0
601857,中国石油,2021-04-26,3.23063244,3.24612708,3.22288512,3.23063244,55434274,231327215.28
601857,中国石油,2021-04-27,3.23063244,3.23063244,3.19189584,3.20739048,59998330,248355940.38
601857,中国石油,2021-04-28,3.20739048,3.23063244,3.19964316,3.23063244,45653797,189551672.41
601857,中国石油,2021-04-29,3.23837976,3.26162172,3.23063244,3.2538744,69819050,292917281.04
601857,中国石油,2021-04-30,3.292611,3.30810564,3.26936904,3.292611,138481387,587688325.86
601857,中国石油,2021-05-06,3.31585296,3.41656812,3.30810564,3.39332616,270055040,1177531235.82
601857,中国石油,2021-05-07,3.39332616,3.4475574,3.37783152,3.43981008,245375358,1084078033.03
601857,中国石油,2021-05-10,3.46305204,3.55601988,3.46305204,3.54827256,321335776,1456396248.25
601857,中国石油,2021-05-11,3.5250306,3.54052524,3.486294,3.53277792,221170045,1003396563.18
601857,中国石油,2021-05-12,3.53277792,3.63349308,3.5250306,3.63349308,246311948,1147197518.34
601857,中国石油,2021-05-13,3.63349308,3.64898772,3.57926184,3.63349308,205380543,958194815.92
601857,中国石油,2021-05-14,3.59475648,3.62574576,3.54827256,3.6025038,203216228,939816646.64
601857,中国石油,2021-05-17,3.62574576,3.66448236,3.59475648,3.61025112,157231873,735955102.76
601857,中国石油,2021-05-18,3.64898772,3.78843948,3.63349308,3.77294484,286449856,1377350366.45
601857,中国石油,2021-05-19,3.7574502,3.7574502,3.68772432,3.7187136,146280199,701558569.0
601857,中国石油,2021-05-20,3.64898772,3.64898772,3.57151452,3.61025112,180200326,838893618.48
601857,中国石油,2021-05-21,3.57926184,3.6412404,3.57151452,3.63349308,130572029,610412857.98
601857,中国石油,2021-05-24,3.64898772,3.66448236,3.5637672,3.57926184,136556725,633676190.01
601857,中国石油,2021-05-25,3.61799844,3.67222968,3.61025112,3.65673504,166266122,781691198.34
601857,中国石油,2021-05-26,3.64898772,3.64898772,3.61025112,3.62574576,99747776,467104275.5
601857,中国石油,2021-05-27,3.61799844,3.6412404,3.59475648,3.59475648,104585905,487134459.32
601857,中国石油,2021-05-28,3.61799844,3.64898772,3.6025038,3.61799844,78185313,365405470.47
601857,中国石油,2021-05-31,3.61025112,3.61025112,3.5637672,3.57926184,88406417,408384442.23
