date,stock_name,close
2022-06-01,中国石油,4.47101895
2022-06-02,中国石油,4.40657183
2022-06-06,中国石油,4.4307395
2022-06-07,中国石油,4.4307395
2022-06-08,中国石油,4.54352196
2022-06-09,中国石油,4.6724162
2022-06-10,中国石油,4.74491921
2022-06-13,中国石油,4.74491921
2022-06-14,中国石油,5.00270769
2022-06-15,中国石油,4.93826057
2022-06-16,中国石油,4.76908688
2022-06-17,中国石油,4.69658387
2022-06-20,中国石油,4.39046005
2022-06-21,中国石油,4.38240416
2022-06-22,中国石油,4.28573348
2022-06-23,中国石油,4.3501806
2022-06-24,中国石油,4.30184526
2022-06-27,中国石油,4.34212471
2022-06-28,中国石油,4.39957912
2022-06-29,中国石油,4.35853827
2022-06-30,中国石油,4.3503301
2022-07-01,中国石油,4.32570559
2022-07-04,中国石油,4.35853827
2022-07-05,中国石油,4.4324118
2022-07-06,中国石油,4.28466474
2022-07-07,中国石油,4.23541572
2022-07-08,中国石油,4.26004023
2022-07-11,中国石油,4.21079121
2022-07-12,中国石油,4.20258304
2022-07-13,中国石油,4.17795853
2022-07-14,中国石油,4.16154219
2022-07-15,中国石油,4.11229317
2022-07-18,中国石油,4.22720755
2022-07-19,中国石油,4.2682484
2022-07-20,中国石油,4.30108108
2022-07-21,中国石油,4.26004023
2022-07-22,中国石油,4.2682484
2022-07-25,中国石油,4.26004023
2022-07-26,中国石油,4.30928925
2022-07-27,中国石油,4.27645657
2022-07-28,中国石油,4.30928925
2022-07-29,中国石油,4.2682484
2022-08-01,中国石油,4.28466474
2022-08-02,中国石油,4.20258304
2022-08-03,中国石油,4.16975036
2022-08-04,中国石油,4.16154219
2022-08-05,中国石油,4.14512585
2022-08-08,中国石油,4.15333402
2022-08-09,中国石油,4.1861667
2022-08-10,中国石油,4.21079121
2022-08-11,中国石油,4.26004023
2022-08-12,中国石油,4.30108108
2022-08-15,中国石油,4.26004023
2022-08-16,中国石油,4.21899938
2022-08-17,中国石油,4.23541572
2022-08-18,中国石油,4.19437487
2022-08-19,中国石油,4.25183206
2022-08-22,中国石油,4.29287291
2022-08-23,中国石油,4.3503301
2022-08-24,中国石油,4.37495461
2022-08-25,中国石油,4.50628533
2022-08-26,中国石油,4.46524448
2022-08-29,中国石油,4.49807716
2022-08-30,中国石油,4.48986899
2022-08-31,中国石油,4.38316278
2022-09-01,中国石油,4.39957912
2022-09-02,中国石油,4.44882814
2022-09-05,中国石油,4.56374252
2022-09-06,中国石油,4.60478337
2022-09-07,中国石油,4.58015886
2022-09-08,中国石油,4.53911801
2022-09-09,中国石油,4.58836703
2022-09-13,中国石油,4.55553435
2022-09-14,中国石油,4.53090984
2022-09-15,中国石油,4.54732618
2022-09-16,中国石油,4.40778729
2022-09-19,中国石油,4.39137095
2022-09-20,中国石油,4.39989588
2022-09-21,中国石油,4.45958439
2022-09-22,中国石油,4.55338062
2022-09-23,中国石油,4.63864992
2022-09-26,中国石油,4.35726123
2022-09-27,中国石油,4.3487343
2022-09-28,中国石油,4.32315351
2022-09-29,中国石油,4.35726123
2022-09-30,中国石油,4.37431509
2022-10-10,中国石油,4.49369211
2022-10-11,中国石油,4.44253053
2022-10-12,中国石油,4.4340036
2022-10-13,中国石油,4.37431509
2022-10-14,中国石油,4.40842281
2022-10-17,中国石油,4.41694974
2022-10-18,中国石油,4.39989588
2022-10-19,中国石油,4.35726123
2022-10-20,中国石油,4.39989588
2022-10-21,中国石油,4.42547667
2022-10-24,中国石油,4.40842281
2022-10-25,中国石油,4.36578816
2022-10-26,中国石油,4.33168044
2022-10-27,中国石油,4.35726123
2022-10-28,中国石油,4.32315351
2022-10-31,中国石油,4.08439947
2022-11-01,中国石油,4.13556105
2022-11-02,中国石油,4.16966877
2022-11-03,中国石油,4.16966877
2022-11-04,中国石油,4.22083035
2022-11-07,中国石油,4.30609965
2022-11-08,中国石油,4.31462658
2022-11-09,中国石油,4.28051886
2022-11-10,中国石油,4.22083035
2022-11-11,中国石油,4.30609965
2022-11-14,中国石油,4.28904579
2022-11-15,中国石油,4.28904579
2022-11-16,中国石油,4.31462658
2022-11-17,中国石油,4.29757272
2022-11-18,中国石油,4.263465
2022-11-21,中国石油,4.23788421
2022-11-22,中国石油,4.32315351
2022-11-23,中国石油,4.38284202
2022-11-24,中国石油,4.35726123
2022-11-25,中国石油,4.41694974
2022-11-28,中国石油,4.35726123
2022-11-29,中国石油,4.42547667
2022-11-30,中国石油,4.46811132
2022-12-01,中国石油,4.42547667
2022-12-02,中国石油,4.4340036
2022-12-05,中国石油,4.53632676
2022-12-06,中国石油,4.50221904
2022-12-07,中国石油,4.42547667
2022-12-08,中国石油,4.39136895
2022-12-09,中国石油,4.38284202
2022-12-12,中国石油,4.34020737
2022-12-13,中国石油,4.3487343
2022-12-14,中国石油,4.38284202
2022-12-15,中国石油,4.34020737
2022-12-16,中国石油,4.35726123
2022-12-19,中国石油,4.28051886
2022-12-20,中国石油,4.263465
2022-12-21,中国石油,4.25493807
2022-12-22,中国石油,4.263465
2022-12-23,中国石油,4.24641114
2022-12-26,中国石油,4.24641114
2022-12-27,中国石油,4.27199193
2022-12-28,中国石油,4.30609965
2022-12-29,中国石油,4.22935728
2022-12-30,中国石油,4.23788421
2023-01-03,中国石油,4.27199193
2023-01-04,中国石油,4.25493807
2023-01-05,中国石油,4.24641114
2023-01-06,中国石油,4.23788421
2023-01-09,中国石油,4.24641114
2023-01-10,中国石油,4.22935728
2023-01-11,中国石油,4.23788421
2023-01-12,中国石油,4.29757272
2023-01-13,中国石油,4.34020737
2023-01-16,中国石油,4.35726123
2023-01-17,中国石油,4.33168044
2023-01-18,中国石油,4.34020737
2023-01-19,中国石油,4.3487343
2023-01-20,中国石油,4.42547667
2023-01-30,中国石油,4.44253053
2023-01-31,中国石油,4.40842281
2023-02-01,中国石油,4.4340036
2023-02-02,中国石油,4.41694974
2023-02-03,中国石油,4.40842281
2023-02-06,中国石油,4.39136895
2023-02-07,中国石油,4.40842281
2023-02-08,中国石油,4.39136895
2023-02-09,中国石油,4.40842281
2023-02-10,中国石油,4.38284202
2023-02-13,中国石油,4.39136895
2023-02-14,中国石油,4.40842281
2023-02-15,中国石油,4.39136895
2023-02-16,中国石油,4.39136895
2023-02-17,中国石油,4.39136895
2023-02-20,中国石油,4.46811132
2023-02-21,中国石油,4.48516518
2023-02-22,中国石油,4.46811132
2023-02-23,中国石油,4.47663825
2023-02-24,中国石油,4.45958439
2023-02-27,中国石油,4.44253053
2023-02-28,中国石油,4.45958439
2023-03-01,中国石油,4.50221904
2023-03-02,中国石油,4.57043448
2023-03-03,中国石油,4.6898115
2023-03-06,中国石油,4.69833843
2023-03-07,中国石油,4.80918852
2023-03-08,中国石油,4.74950001
2023-03-09,中国石油,4.74950001
2023-03-10,中国石油,4.63864992
2023-03-13,中国石油,4.84329624
2023-03-14,中国石油,4.73244615
2023-03-15,中国石油,4.81771545
2023-03-16,中国石油,4.67275764
2023-03-17,中国石油,4.97120019
2023-03-20,中国石油,4.92003861
2023-03-21,中国石油,4.84329624
2023-03-22,中国石油,4.8603501
2023-03-23,中国石油,4.92003861
2023-03-24,中国石油,4.80918852
2023-03-27,中国石油,4.75802694
2023-03-28,中国石油,4.83476931
2023-03-29,中国石油,4.78360773
2023-03-30,中国石油,5.116158
2023-03-31,中国石油,5.04794256
2023-04-03,中国石油,5.116158
2023-04-04,中国石油,5.26111581
2023-04-06,中国石油,5.26964274
2023-04-07,中国石油,5.24406195
2023-04-10,中国石油,5.50839678
2023-04-11,中国石油,5.59366608
2023-04-12,中国石油,5.82389319
2023-04-13,中国石油,5.78125854
2023-04-14,中国石油,5.8835817
2023-04-17,中国石油,6.25876662
2023-04-18,中国石油,6.21613197
2023-04-19,中国石油,6.13086267
2023-04-20,中国石油,6.24171276
2023-04-21,中国石油,6.21613197
2023-04-24,中国石油,6.24171276
2023-04-25,中国石油,6.49752066
2023-04-26,中国石油,6.42930522
2023-04-27,中国石油,6.3951975
2023-04-28,中国石油,6.72774777
2023-05-04,中国石油,6.83007093
2023-05-05,中国石油,6.79596321
2023-05-08,中国石油,7.31610594
2023-05-09,中国石油,6.89828637
2023-05-10,中国石油,6.62542461
2023-05-11,中国石油,6.50604759
2023-05-12,中国石油,6.3951975
2023-05-15,中国石油,6.36961671
2023-05-16,中国石油,6.41225136
2023-05-17,中国石油,6.36961671
2023-05-18,中国石油,6.57426303
2023-05-19,中国石油,6.42077829
2023-05-22,中国石油,6.38667057
2023-05-23,中国石油,6.26729355
2023-05-24,中国石油,6.15644346
2023-05-25,中国石油,6.10528188
2023-05-26,中国石油,6.06264723
2023-05-29,中国石油,6.49752066
2023-05-30,中国石油,6.54015531
2023-05-31,中国石油,6.3951975
2023-06-01,中国石油,6.50604759
2023-06-02,中国石油,6.52310145
2023-06-05,中国石油,6.58278996
2023-06-06,中国石油,6.53162838
2023-06-07,中国石油,6.53162838
2023-06-08,中国石油,6.66805926
2023-06-09,中国石油,6.70216698
2023-06-12,中国石油,6.63395154
2023-06-13,中国石油,6.48899373
2023-06-14,中国石油,6.4804668
2023-06-15,中国石油,6.44635908
2023-06-16,中国石油,6.46341294
2023-06-19,中国石油,6.41225136
2023-06-20,中国石油,6.28434741
2023-06-21,中国石油,6.41225136
2023-06-26,中国石油,6.36108978
2023-06-27,中国石油,6.59131689
2023-06-28,中国石油,6.61764688
2023-06-29,中国石油,6.55620984
2023-06-30,中国石油,6.55620984
2023-07-03,中国石油,6.86339504
2023-07-04,中国石油,6.83706488
2023-07-05,中国石油,6.83706488
2023-07-06,中国石油,6.801958
2023-07-07,中国石油,6.78440456
2023-07-10,中国石油,6.69663736
2023-07-11,中国石油,6.70541408
2023-07-12,中国石油,6.82828816
2023-07-13,中国石油,7.23201728
2023-07-14,中国石油,7.23201728
2023-07-17,中国石油,7.13547336
2023-07-18,中国石油,7.07403632
2023-07-19,中国石油,7.14425008
2023-07-20,中国石油,7.03892944
2023-07-21,中国石油,7.03015272
2023-07-24,中国石油,6.98626912
2023-07-25,中国石油,7.04770616
2023-07-26,中国石油,6.89850192
2023-07-27,中国石油,6.90727864
2023-07-28,中国石油,6.99504584
2023-07-31,中国石油,6.95116224
2023-08-01,中国石油,7.09158976
2023-08-02,中国石油,6.69663736
2023-08-03,中国石油,6.65275376
2023-08-04,中国石油,6.68786064
2023-08-07,中国石油,6.74929768
2023-08-08,中国石油,6.83706488
2023-08-09,中国石油,6.8458416
2023-08-10,中国石油,6.95116224
2023-08-11,中国石油,6.83706488
2023-08-14,中国石油,6.88094848
2023-08-15,中国石油,6.88094848
2023-08-16,中国石油,6.7141908
2023-08-17,中国石油,6.74929768
2023-08-18,中国石油,6.74052096
2023-08-21,中国石油,6.63520032
2023-08-22,中国石油,6.78440456
2023-08-23,中国石油,6.801958
2023-08-24,中国石油,6.72296752
2023-08-25,中国石油,6.76685112
2023-08-28,中国石油,6.87217176
2023-08-29,中国石油,6.801958
2023-08-30,中国石油,6.81073472
2023-08-31,中国石油,6.801958
2023-09-01,中国石油,6.81073472
2023-09-04,中国石油,6.9774924
2023-09-05,中国石油,6.9774924
2023-09-06,中国石油,7.09158976
2023-09-07,中国石油,7.23201728
2023-09-08,中国石油,7.07403632
2023-09-11,中国石油,7.13547336
2023-09-12,中国石油,7.1091432
2023-09-13,中国石油,7.25834744
2023-09-14,中国石油,7.31978448
2023-09-15,中国石油,7.27590088
2023-09-18,中国石油,7.22324056
2023-09-19,中国石油,7.30223104
2023-09-20,中国石油,7.31123988
2023-09-21,中国石油,7.19418801
2023-09-22,中国石油,7.30223589
2023-09-25,中国石油,7.203192
2023-09-26,中国石油,7.18518402
2023-09-27,中国石油,7.203192
2023-09-28,中国石油,7.18518402
2023-10-09,中国石油,7.12215609
2023-10-10,中国石油,7.01410821
2023-10-11,中国石油,6.89705634
2023-10-12,中国石油,6.90606033
2023-10-13,中国石油,6.90606033
2023-10-16,中国石油,7.0231122
2023-10-17,中国石油,7.14016407
2023-10-18,中国石油,7.18518402
2023-10-19,中国石油,6.96908826
2023-10-20,中国石油,6.92406831
2023-10-23,中国石油,6.81602043
2023-10-24,中国石油,6.98709624
2023-10-25,中国石油,6.59992467
2023-10-26,中国石油,6.70797255
2023-10-27,中国石油,6.68096058
2023-10-30,中国石油,6.41984487
2023-10-31,中国石油,6.41084088
2023-11-01,中国石油,6.44685684
2023-11-02,中国石油,6.52789275
2023-11-03,中国石油,6.59992467
2023-11-06,中国石油,6.38382891
2023-11-07,中国石油,6.38382891
2023-11-08,中国石油,6.32980497
2023-11-09,中国石油,6.38382891
2023-11-10,中国石油,6.37482492
2023-11-13,中国石油,6.42884886
2023-11-14,中国石油,6.3928329
2023-11-15,中国石油,6.46486482
2023-11-16,中国石油,6.41984487
2023-11-17,中国石油,6.33880896
2023-11-20,中国石油,6.3928329
2023-11-21,中国石油,6.41984487
2023-11-22,中国石油,6.41084088
2023-11-23,中国石油,6.40183689
2023-11-24,中国石油,6.41084088
2023-11-27,中国石油,6.41984487
2023-11-28,中国石油,6.36582093
2023-11-29,中国石油,6.35681694
2023-11-30,中国石油,6.46486482
2023-12-01,中国石油,6.46486482
2023-12-04,中国石油,6.4828728
2023-12-05,中国石油,6.35681694
2023-12-06,中国石油,6.13171719
2023-12-07,中国石油,6.10470522
2023-12-08,中国石油,6.18574113
2023-12-11,中国石油,6.17673714
2023-12-12,中国石油,6.22175709
2023-12-13,中国石油,6.08669724
2023-12-14,中国石油,6.07769325
2023-12-15,中国石油,6.05968527
2023-12-18,中国石油,6.08669724
2023-12-19,中国石油,6.09570123
2023-12-20,中国石油,6.09570123
2023-12-21,中国石油,6.09570123
2023-12-22,中国石油,6.14972517
2023-12-25,中国石油,6.23076108
2023-12-26,中国石油,6.29378901
2023-12-27,中国石油,6.41084088
2023-12-28,中国石油,6.35681694
2023-12-29,中国石油,6.35681694
2024-01-02,中国石油,6.42884886
2024-01-03,中国石油,6.55490472
2024-01-04,中国石油,6.68996457
2024-01-05,中国石油,6.74398851
2024-01-08,中国石油,6.72598053
2024-01-09,中国石油,6.71697654
2024-01-10,中国石油,6.67195659
2024-01-11,中国石油,6.50988477
2024-01-12,中国石油,6.50988477
2024-01-15,中国石油,6.59992467
2024-01-16,中国石油,6.60892866
2024-01-17,中国石油,6.4828728
2024-01-18,中国石油,6.47386881
2024-01-19,中国石油,6.42884886
2024-01-22,中国石油,6.34781295
2024-01-23,中国石油,6.31179699
2024-01-24,中国石油,6.53689674
2024-01-25,中国石油,7.19418801
2024-01-26,中国石油,7.6533915
2024-01-29,中国石油,7.5633516
2024-01-30,中国石油,7.5633516
2024-01-31,中国石油,7.52733564
2024-02-01,中国石油,7.33825185
2024-02-02,中国石油,7.2932319
2024-02-05,中国石油,7.48231569
2024-02-06,中国石油,7.31123988
2024-02-07,中国石油,7.48231569
2024-02-08,中国石油,7.45530372
2024-02-19,中国石油,7.78845135
2024-02-20,中国石油,7.77944736
2024-02-21,中国石油,7.84247529
2024-02-22,中国石油,8.29267479
2024-02-23,中国石油,8.16661893
2024-02-26,中国石油,7.95952716
2024-02-27,中国石油,7.99554312
2024-02-28,中国石油,7.95952716
2024-02-29,中国石油,7.95952716
2024-03-01,中国石油,7.90550322
2024-03-04,中国石油,8.21163888
2024-03-05,中国石油,8.14861095
2024-03-06,中国石油,8.08558302
2024-03-07,中国石油,8.16661893
2024-03-08,中国石油,8.26566282
2024-03-11,中国石油,8.103591
2024-03-12,中国石油,7.81546332
2024-03-13,中国石油,7.82446731
2024-03-14,中国石油,7.91450721
2024-03-15,中国石油,7.96853115
2024-03-18,中国石油,7.97753514
2024-03-19,中国石油,8.0135511
2024-03-20,中国石油,8.22964686
2024-03-21,中国石油,8.25665883
2024-03-22,中国石油,8.17562292
2024-03-25,中国石油,8.35570272
2024-03-26,中国石油,8.29267479
2024-03-27,中国石油,8.25665883
2024-03-28,中国石油,8.32869075
2024-03-29,中国石油,8.89594212
2024-04-01,中国石油,8.76988626
2024-04-02,中国石油,8.96797404
2024-04-03,中国石油,9.16606182
2024-04-08,中国石油,9.24709773
2024-04-09,中国石油,9.11203788
2024-04-10,中国石油,9.24709773
2024-04-11,中国石油,9.21108177
2024-04-12,中国石油,9.24709773
2024-04-15,中国石油,9.60725733
2024-04-16,中国石油,9.8143491
2024-04-17,中国石油,9.84136107
2024-04-18,中国石油,9.56223738
2024-04-19,中国石油,9.83235708
2024-04-22,中国石油,9.57124137
2024-04-23,中国石油,9.31912965
2024-04-24,中国石油,9.39116157
2024-04-25,中国石油,9.49020546
2024-04-26,中国石油,9.61626132
2024-04-29,中国石油,9.20207778
2024-04-30,中国石油,9.24709773
2024-05-06,中国石油,9.01299399
2024-05-07,中国石油,9.11203788
2024-05-08,中国石油,9.12104187
2024-05-09,中国石油,9.06701793
2024-05-10,中国石油,9.07602192
2024-05-13,中国石油,9.02199798
2024-05-14,中国石油,8.94096207
2024-05-15,中国石油,8.90494611
2024-05-16,中国石油,8.85092217
2024-05-17,中国石油,8.93195808
2024-05-20,中国石油,9.19307379
2024-05-21,中国石油,9.12104187
2024-05-22,中国石油,9.04900995
2024-05-23,中国石油,8.92295409
2024-05-24,中国石油,8.97697803
2024-05-27,中国石油,9.22008576
2024-05-28,中国石油,9.35514561
2024-05-29,中国石油,9.44518551
2024-05-30,中国石油,9.1840698
2024-05-31,中国石油,9.13004586
2024-06-03,中国石油,9.14805384
2024-06-04,中国石油,8.99498601
2024-06-05,中国石油,8.79689823
2024-06-06,中国石油,8.99498601
2024-06-07,中国石油,8.99498601
2024-06-11,中国石油,8.84191818
2024-06-12,中国石油,9.00399
2024-06-13,中国石油,8.92295409
2024-06-14,中国石油,8.85092217
2024-06-17,中国石油,8.68885035
2024-06-18,中国石油,8.78789424
2024-06-19,中国石油,8.90494611
2024-06-20,中国石油,9.05801394
2024-06-21,中国石油,8.97697803
2024-06-24,中国石油,9.03100197
2024-06-25,中国石油,9.04900995
2024-06-26,中国石油,8.9384336
2024-06-27,中国石油,8.92921872
2024-06-28,中国石油,9.50975616
2024-07-01,中国石油,9.61111984
2024-07-02,中国石油,9.82306208
2024-07-03,中国石油,9.74012816
2024-07-04,中国石油,9.80463232
2024-07-05,中国石油,9.71248352
2024-07-08,中国石油,9.83227696
2024-07-09,中国石油,9.80463232
2024-07-10,中国石油,9.51897104
2024-07-11,中国石油,9.63876448
2024-07-12,中国石油,9.51897104
2024-07-15,中国石油,9.64797936
2024-07-16,中国石油,9.68483888
2024-07-17,中国石油,9.29781392
2024-07-18,中国石油,9.3991776
2024-07-19,中国石油,9.18723536
2024-07-22,中国石油,8.87392944
2024-07-23,中国石油,8.76335088
2024-07-24,中国石油,8.80942528
2024-07-25,中国石油,8.44083008
2024-07-26,中国石油,8.3855408
2024-07-29,中国石油,8.42240032
2024-07-30,中国石油,8.09066464
2024-07-31,中国石油,8.26574736
2024-08-01,中国石油,8.32103664
2024-08-02,中国石油,8.16438368
2024-08-05,中国石油,7.75892896
2024-08-06,中国石油,7.82343312
2024-08-07,中国石油,7.91558192
2024-08-08,中国石油,7.8787224
2024-08-09,中国石油,8.05380512
2024-08-12,中国石油,8.02616048
2024-08-13,中国石油,8.09987952
2024-08-14,中国石油,8.09066464
2024-08-15,中国石油,8.16438368
2024-08-16,中国石油,8.30260688
2024-08-19,中国石油,8.35789616
2024-08-20,中国石油,8.19202832
2024-08-21,中国石油,8.22888784
2024-08-22,中国石油,8.2012432
2024-08-23,中国石油,8.22888784
2024-08-26,中国石油,8.3394664
2024-08-27,中国石油,8.58826816
2024-08-28,中国石油,8.45925984
2024-08-29,中国石油,8.2012432
2024-08-30,中国石油,8.22888784
2024-09-02,中国石油,8.30260688
2024-09-03,中国石油,8.02616048
2024-09-04,中国石油,7.602276
2024-09-05,中国石油,7.49169744
2024-09-06,中国石油,7.40876352
2024-09-09,中国石油,7.20603616
2024-09-10,中国石油,7.2797552
2024-09-11,中国石油,7.141532
2024-09-12,中国石油,7.22446592
2024-09-13,中国石油,7.2797552
2024-09-18,中国石油,7.42719328
2024-09-19,中国石油,7.4366661
2024-09-20,中国石油,7.49350686
2024-09-23,中国石油,7.58824146
2024-09-24,中国石油,7.91981256
2024-09-25,中国石油,7.9577064
2024-09-26,中国石油,7.94823294
2024-09-27,中国石油,7.93875948
2024-09-30,中国石油,8.54506092
2024-10-08,中国石油,8.84821164
2024-10-09,中国石油,8.0050737
2024-10-10,中国石油,8.27980404
2024-10-11,中国石油,8.2419102
2024-10-14,中国石油,8.2892775
2024-10-15,中国石油,7.98612678
2024-10-16,中国石油,7.97665332
2024-10-17,中国石油,7.9103391
2024-10-18,中国石油,8.09033484
2024-10-21,中国石油,8.01454716
2024-10-22,中国石油,8.01454716
2024-10-23,中国石油,8.03349408
2024-10-24,中国石油,8.0050737
2024-10-25,中国石油,7.94823294
2024-10-28,中国石油,7.92928602
2024-10-29,中国石油,7.7682372
2024-10-30,中国石油,7.68297606
2024-10-31,中国石油,7.6735026
2024-11-01,中国石油,7.8629718
2024-11-04,中国石油,7.7682372
2024-11-05,中国石油,7.84402488
2024-11-06,中国石油,7.82507796
2024-11-07,中国石油,7.9103391
2024-11-08,中国石油,7.8156045
2024-11-11,中国石油,7.66402914
2024-11-12,中国石油,7.578768
2024-11-13,中国石油,7.64508222
2024-11-14,中国石油,7.60718838
2024-11-15,中国石油,7.60718838
2024-11-18,中国石油,7.7208699
2024-11-19,中国石油,7.70192298
2024-11-20,中国石油,7.70192298
2024-11-21,中国石油,7.68297606
2024-11-22,中国石油,7.58824146
2024-11-25,中国石油,7.60718838
2024-11-26,中国石油,7.59771492
2024-11-27,中国石油,7.60718838
2024-11-28,中国石油,7.60718838
2024-11-29,中国石油,7.61666184
2024-12-02,中国石油,7.59771492
2024-12-03,中国石油,7.6735026
2024-12-04,中国石油,7.99560024
2024-12-05,中国石油,7.85349834
2024-12-06,中国石油,7.88191872
2024-12-09,中国石油,7.98612678
2024-12-10,中国石油,7.91981256
2024-12-11,中国石油,8.0050737
2024-12-12,中国石油,8.0050737
2024-12-13,中国石油,7.84402488
2024-12-16,中国石油,8.0050737
2024-12-17,中国石油,8.03349408
2024-12-18,中国石油,8.06191446
2024-12-19,中国石油,7.97665332
2024-12-20,中国石油,7.90086564
2024-12-23,中国石油,8.12822868
2024-12-24,中国石油,8.31769788
2024-12-25,中国石油,8.54506092
2024-12-26,中国石油,8.49769362
2024-12-27,中国石油,8.45032632
2024-12-30,中国石油,8.526114
2024-12-31,中国石油,8.46927324
2025-01-02,中国石油,8.30822442
2025-01-03,中国石油,8.3840121
2025-01-06,中国石油,8.44085286
2025-01-07,中国石油,8.37453864
2025-01-08,中国石油,8.5734813
2025-01-09,中国石油,8.35559172
2025-01-10,中国石油,8.2892775
2025-01-13,中国石油,8.40295902
2025-01-14,中国石油,8.4313794
2025-01-15,中国石油,8.39348556
2025-01-16,中国石油,8.526114
2025-01-17,中国石油,8.36506518
2025-01-20,中国石油,8.11875522
2025-01-21,中国石油,8.0050737
2025-01-22,中国石油,7.79665758
2025-01-23,中国石油,7.82507796
2025-01-24,中国石油,7.78718412
2025-01-27,中国石油,7.89139218
2025-02-05,中国石油,7.7208699
2025-02-06,中国石油,7.7682372
2025-02-07,中国石油,7.82507796
2025-02-10,中国石油,7.79665758
2025-02-11,中国石油,7.85349834
2025-02-12,中国石油,7.84402488
2025-02-13,中国石油,7.79665758
2025-02-14,中国石油,7.68297606
2025-02-17,中国石油,7.63560876
2025-02-18,中国石油,7.64508222
2025-02-19,中国石油,7.55982108
2025-02-20,中国石油,7.58824146
2025-02-21,中国石油,7.56929454
2025-02-24,中国石油,7.4840334
2025-02-25,中国石油,7.39877226
2025-02-26,中国石油,7.37982534
2025-02-27,中国石油,7.46508648
2025-02-28,中国石油,7.44613956
2025-03-03,中国石油,7.41771918
2025-03-04,中国石油,7.21877652
2025-03-05,中国石油,7.2471969
2025-03-06,中国石油,7.2471969
2025-03-07,中国石油,7.28509074
2025-03-10,中国石油,7.25667036
2025-03-11,中国石油,7.2945642
2025-03-12,中国石油,7.26614382
2025-03-13,中国石油,7.40824572
2025-03-14,中国石油,7.42719264
2025-03-17,中国石油,7.50298032
2025-03-18,中国石油,7.4840334
2025-03-19,中国石油,7.46508648
2025-03-20,中国石油,7.5314007
2025-03-21,中国石油,7.54087416
2025-03-24,中国石油,7.56929454
2025-03-25,中国石油,7.65455568
2025-03-26,中国石油,7.68297606
2025-03-27,中国石油,7.74929028
2025-03-28,中国石油,7.65455568
2025-03-31,中国石油,7.78718412
2025-04-01,中国石油,7.8156045
2025-04-02,中国石油,7.73981682
2025-04-03,中国石油,7.71139644
2025-04-07,中国石油,6.95351964
2025-04-08,中国石油,7.2945642
2025-04-09,中国石油,7.14298884
2025-04-10,中国石油,7.18088268
2025-04-11,中国石油,7.16193576
2025-04-14,中国石油,7.28509074
2025-04-15,中国石油,7.3419315
2025-04-16,中国石油,7.55982108
2025-04-17,中国石油,7.56929454
2025-04-18,中国石油,7.56929454
2025-04-21,中国石油,7.52192724
2025-04-22,中国石油,7.58824146
2025-04-23,中国石油,7.578768
2025-04-24,中国石油,7.578768
2025-04-25,中国石油,7.54087416
2025-04-28,中国石油,7.59771492
2025-04-29,中国石油,7.52192724
2025-04-30,中国石油,7.56929454
2025-05-06,中国石油,7.54087416
2025-05-07,中国石油,7.6735026
2025-05-08,中国石油,7.6261353
2025-05-09,中国石油,7.6735026
2025-05-12,中国石油,7.71139644
2025-05-13,中国石油,7.7682372
2025-05-14,中国石油,7.89139218
2025-05-15,中国石油,7.84402488
2025-05-16,中国石油,7.7208699
2025-05-19,中国石油,7.74929028
2025-05-20,中国石油,7.7682372
2025-05-21,中国石油,7.83455142
2025-05-22,中国石油,7.8629718
2025-05-23,中国石油,7.74929028
2025-05-26,中国石油,7.75876374
2025-05-27,中国石油,7.73981682
2025-05-28,中国石油,7.90086564
2025-05-29,中国石油,7.87244526
2025-05-30,中国石油,7.85349834
2025-06-03,中国石油,7.8629718
2025-06-04,中国石油,7.94823294
2025-06-05,中国石油,7.94823294
2025-06-06,中国石油,8.06191446
2025-06-09,中国石油,8.17559598
2025-06-10,中国石油,8.26085712
2025-06-11,中国石油,8.3840121
2025-06-12,中国石油,8.41243248
2025-06-13,中国石油,8.51664054
2025-06-16,中国石油,8.54506092
2025-06-17,中国石油,8.69663628
2025-06-18,中国石油,8.69663628
2025-06-19,中国石油,8.7629505
2025-06-20,中国石油,8.67768936
2025-06-23,中国石油,8.61137514
2025-06-24,中国石油,8.48822016
2025-06-25,中国石油,8.46872653
2025-06-26,中国石油,8.51745338
2025-06-27,中国石油,8.40050894
2025-06-30,中国石油,8.33229135
2025-07-01,中国石油,8.41999968
2025-07-02,中国石油,8.3810182
2025-07-03,中国石油,8.33229135
2025-07-04,中国石油,8.3810182
2025-07-07,中国石油,8.31280061
2025-07-08,中国石油,8.35178209
2025-07-09,中国石油,8.36152746
2025-07-10,中国石油,8.43949042
2025-07-11,中国石油,8.42974505
2025-07-14,中国石油,8.65388856
2025-07-15,中国石油,8.70261541
2025-07-16,中国石油,8.75134226
2025-07-17,中国石油,8.68312467
2025-07-18,中国石油,8.68312467
2025-07-21,中国石油,8.70261541
2025-07-22,中国石油,8.78057837
2025-07-23,中国石油,8.71236078
2025-07-24,中国石油,8.56618023
2025-07-25,中国石油,8.44923579
2025-07-28,中国石油,8.34203672
2025-07-29,中国石油,8.49796264
2025-07-30,中国石油,8.65388856
2025-07-31,中国石油,8.64414319
2025-08-01,中国石油,8.29330987
2025-08-04,中国石油,8.25432839
2025-08-05,中国石油,8.37127283
2025-08-06,中国石油,8.41999968
2025-08-07,中国石油,8.45898116
2025-08-08,中国石油,8.54668949
2025-08-11,中国石油,8.37127283
2025-08-12,中国石油,8.54668949
