code,name,date,open,high,low,close,volume,amount,daily_return
1,上证综指,2020-04-24,2834.9387,2834.9387,2802.4989,2808.5293,23518507600,244122291476.8,-1.0558430979411115
1,上证综指,2020-04-27,2812.2422,2832.6662,2802.9579,2815.4947,21013098100,225293706288.5,0.2480088066020958
1,上证综指,2020-04-28,2819.9914,2821.745,2758.2459,2810.0243,25387274500,270534752615.1,-0.19429622794175927
1,上证综指,2020-04-29,2801.383,2831.7642,2800.7379,2822.4424,20206180700,222720221727.9,0.4419214453056375
1,上证综指,2020-04-30,2832.3843,2865.59,2832.3843,2860.0822,24245527800,277440934007.1,1.3335896597925334
1,上证综指,2020-05-06,2831.6326,2879.2634,2830.6536,2878.1402,24982661600,303890031004.9,0.6313804547295909
1,上证综指,2020-05-07,2876.4727,2882.0222,2864.5813,2871.5232,22673695700,268607485283.6,-0.2299054090554642
1,上证综指,2020-05-08,2882.7078,2903.7967,2879.2034,2895.3444,22682207500,276562716950.3,0.8295666912947031
1,上证综指,2020-05-11,2901.5739,2914.2838,2884.3806,2894.802,22512041000,271930641512.4,-0.01873352268558781
1,上证综指,2020-05-12,2894.6171,2897.9018,2871.23,2891.5564,19708298500,238476218839.0,-0.11211820359389169
1,上证综指,2020-05-13,2882.9552,2900.2587,2875.5354,2898.0495,18506131000,223866906923.5,0.22455380776942313
1,上证综指,2020-05-14,2887.0577,2887.0577,2869.1832,2870.3422,19777620200,237336974703.0,-0.9560671755261652
1,上证综指,2020-05-15,2880.7067,2884.2199,2863.3698,2868.4587,18898359200,246878191080.5,-0.06561935367845884
1,上证综指,2020-05-18,2872.5244,2889.9795,2862.2709,2875.4176,22602288200,289089595543.4,0.24260066913286416
1,上证综指,2020-05-19,2897.6867,2900.2187,2887.5768,2898.576,19722240500,256277803071.8,0.805392580194253
1,上证综指,2020-05-20,2896.4657,2896.4657,2876.1766,2883.7378,21051998500,269176553624.7,-0.5119134361148414
1,上证综指,2020-05-21,2890.7213,2891.5177,2864.2073,2867.9237,20353203800,250569937552.8,-0.5483889693438826
1,上证综指,2020-05-22,2863.0462,2863.0462,2808.0177,2813.7654,20906371200,245229603697.9,-1.8884149532987782
1,上证综指,2020-05-25,2816.241,2821.4978,2802.4653,2817.9697,17288555700,202115352627.3,0.14941899562770367
1,上证综指,2020-05-26,2827.8967,2848.3371,2825.901,2846.5473,17456236900,207427833710.6,1.014120201505353
1,上证综指,2020-05-27,2847.3198,2848.9965,2831.9281,2836.8036,19814934300,227934395739.0,-0.34229889663172086
1,上证综指,2020-05-28,2838.2072,2861.9241,2820.1455,2846.2217,20754601900,239234260636.0,0.3319968996091216
1,上证综指,2020-05-29,2835.584,2855.3756,2829.6271,2852.3512,20679280400,233798996642.7,0.21535567661508104
1,上证综指,2020-06-01,2871.9641,2917.1508,2871.9641,2915.4311,26019605000,307416215147.8,2.211505371428313
1,上证综指,2020-06-02,2916.3168,2926.3588,2909.1277,2921.398,25610804900,294402745887.8,0.2046661298221064
1,上证综指,2020-06-03,2930.3906,2942.7597,2922.6612,2923.3711,25566398000,300447817007.3,0.06753958207679212
1,上证综指,2020-06-04,2931.8376,2932.9677,2910.7516,2919.2506,22660587300,254345984480.0,-0.1409502885213576
1,上证综指,2020-06-05,2923.1891,2930.7993,2909.1181,2930.7993,21736067300,253141142477.6,0.39560495423038855
1,上证综指,2020-06-08,2941.9816,2950.0656,2934.2103,2937.7712,23112436000,274611815611.0,0.23788391105457052
1,上证综指,2020-06-09,2939.5351,2957.1186,2932.9385,2956.1116,20904858500,251414696240.0,0.624296405383773
1,上证综指,2020-06-10,2951.2784,2951.3298,2934.8428,2943.7525,20792596900,243968496538.1,-0.41808638077128757
1,上证综指,2020-06-11,2939.7914,2952.651,2912.1932,2920.8968,23372294700,289023256107.0,-0.7764137779925462
1,上证综指,2020-06-12,2876.8029,2930.255,2872.6165,2919.7408,23600864200,274321726179.0,-0.03957688611251342
1,上证综指,2020-06-15,2908.2767,2922.5364,2890.0306,2890.0306,24320504600,293361556833.6,-1.0175629288736832
1,上证综指,2020-06-16,2912.8251,2931.7791,2909.1341,2931.7493,22331306500,270948558455.0,1.4435383486943065
1,上证综指,2020-06-17,2932.6708,2936.6162,2919.0353,2935.873,23465439100,278007110729.6,0.14065663800106876
1,上证综指,2020-06-18,2929.8799,2942.8983,2920.1054,2939.3151,25869137700,289367727804.2,0.11724280988993918
1,上证综指,2020-06-19,2938.7887,2973.3164,2935.8239,2967.6341,26431396100,319089106631.7,0.9634557383793485
1,上证综指,2020-06-22,2966.9008,2983.4382,2959.035,2965.2717,26788383400,346028748359.1,-0.07960550123077281
1,上证综指,2020-06-23,2960.8875,2972.4025,2949.8469,2970.6203,22521220800,305378770529.9,0.18037470225746866
1,上证综指,2020-06-24,2972.9827,2982.9425,2971.2235,2979.5505,21320073200,297008784132.4,0.3006173491778785
1,上证综指,2020-06-29,2973.0757,2977.9122,2951.7702,2961.5164,22062272900,293886016005.3,-0.6052624380758043
1,上证综指,2020-06-30,2965.1054,2990.8253,2965.1054,2984.6741,21495721400,297312328413.8,0.7819541367388716
1,上证综指,2020-07-01,2991.1813,3026.1862,2984.9841,3025.981,27331314000,369883802297.0,1.383966845827489
1,上证综指,2020-07-02,3023.7189,3092.4432,3021.6736,3090.5693,39112799600,478216482346.4,2.1344582137164725
1,上证综指,2020-07-03,3103.9952,3152.8126,3103.9952,3152.8126,45879385100,535489334735.2,2.0139752245646125
1,上证综指,2020-07-06,3187.8393,3337.2723,3187.8393,3332.8807,64387890600,724153675701.0,5.711348019860107
1,上证综指,2020-07-07,3380.9536,3407.0811,3336.2416,3345.3369,65784015900,793638372424.8,0.3737367497132382
1,上证综指,2020-07-08,3337.5518,3421.5312,3327.7062,3403.4401,58708168500,696807634537.9,1.7368415121358893
1,上证综指,2020-07-09,3403.4832,3456.9721,3393.6379,3450.5935,62000182300,751406830395.1,1.3854629026672116
1,上证综指,2020-07-10,3418.9347,3433.1085,3372.5066,3383.3222,55612001100,703197550444.5,-1.9495573732460802
1,上证综指,2020-07-13,3379.3867,3458.7914,3369.0378,3443.2863,55800687500,717397053099.2,1.7723437631804728
1,上证综指,2020-07-14,3435.0237,3451.2224,3366.0828,3414.6186,54321149200,707327005157.3,-0.8325680034216298
1,上证综指,2020-07-15,3422.0778,3432.4506,3345.7488,3361.3044,49203054200,674727409786.3,-1.5613515371819209
1,上证综指,2020-07-16,3356.359,3373.5317,3209.7272,3210.0986,49061312300,679468340648.5,-4.498426265708044
1,上证综指,2020-07-17,3214.4022,3252.7786,3181.2745,3214.1287,35965241300,486536118269.0,0.1255444303175146
1,上证综指,2020-07-20,3243.9105,3314.149,3220.684,3314.149,41855530600,544045656232.3,3.111894679264071
1,上证综指,2020-07-21,3330.5467,3336.6791,3300.5719,3320.8947,35925202900,488862180370.5,0.20354244785010245
1,上证综指,2020-07-22,3315.1816,3381.9757,3311.7862,3333.1635,39333533500,540577040593.6,0.3694426083428848
1,上证综指,2020-07-23,3306.1489,3336.3002,3257.8269,3325.1102,40704249900,546887089707.7,-0.2416113100962458
1,上证综指,2020-07-24,3310.6449,3319.1268,3184.9645,3196.7684,42705402600,584311865016.6,-3.8597758353993816
1,上证综指,2020-07-27,3210.3863,3221.9846,3174.6583,3205.2268,29931902100,402231919288.9,0.26459220505308245
1,上证综指,2020-07-28,3226.1329,3245.2967,3208.4939,3227.9604,28937786100,389873696214.7,0.7092665018275879
1,上证综指,2020-07-29,3221.9883,3294.5521,3209.9902,3294.5521,32492406200,453094399515.5,2.0629652086190386
1,上证综指,2020-07-30,3299.5718,3312.4508,3282.1617,3286.822,34070412100,476974005608.8,-0.23463280486594185
1,上证综指,2020-07-31,3280.7959,3333.7859,3261.6135,3310.0065,35375897900,495778040702.2,0.7053774131972945
1,上证综指,2020-08-03,3332.1826,3368.1028,3327.6773,3367.9658,40746086700,572430759824.7,1.7510328151923549
1,上证综指,2020-08-04,3376.4402,3391.0743,3352.5017,3371.6875,44232855100,604942141521.3,0.11050290356273695
1,上证综指,2020-08-05,3363.3324,3383.6365,3333.877,3377.5648,38582302700,526515054657.5,0.17431330750552476
1,上证综指,2020-08-06,3380.7621,3392.7048,3334.3341,3386.4631,41530251000,570488248065.2,0.2634531245707006
1,上证综指,2020-08-07,3370.5878,3374.133,3307.7127,3354.0352,40392963300,561435649551.0,-0.9575742904152751
1,上证综指,2020-08-10,3341.5276,3399.9323,3335.0427,3379.2524,38137963000,527083944584.7,0.7518466115084221
1,上证综指,2020-08-11,3379.4874,3409.0589,3336.0945,3340.29,40045270600,514020764101.4,-1.1529887498193392
1,上证综指,2020-08-12,3327.4929,3335.729,3263.2653,3319.2656,37832895900,480731246079.0,-0.629418403791282
1,上证综指,2020-08-13,3328.1754,3338.1518,3309.4629,3320.7261,32429127800,387162288598.3,0.04400069702164
1,上证综指,2020-08-14,3315.6687,3362.0267,3302.7357,3360.0988,30599837600,367467421740.0,1.1856653880607748
1,上证综指,2020-08-17,3373.9018,3450.8987,3369.3742,3438.801,43459826000,537425075053.0,2.3422585073986424
1,上证综指,2020-08-18,3441.9337,3456.7206,3432.6402,3451.0894,38072927500,493052155326.1,0.357345481753657
1,上证综指,2020-08-19,3444.5646,3454.4613,3406.1642,3408.1288,40572221400,498262158316.3,-1.2448417012900337
1,上证综指,2020-08-20,3385.9645,3394.557,3352.7767,3363.8988,33560098200,401815550096.0,-1.297779590959125
1,上证综指,2020-08-21,3380.2269,3393.9175,3358.0005,3380.6825,28748834000,361281752664.8,0.4989359370739743
1,上证综指,2020-08-24,3391.1132,3396.5663,3368.0258,3385.6383,26622784100,345683380014.8,0.14659170152773182
1,上证综指,2020-08-25,3392.8797,3408.8697,3364.1602,3373.5781,27711342100,355997790768.0,-0.35621643339750486
1,上证综指,2020-08-26,3371.8083,3382.6032,3320.1355,3329.7388,29445103600,381928906554.3,-1.299489702046619
1,上证综指,2020-08-27,3333.4909,3351.8324,3312.9859,3350.1128,23709935300,317153391524.5,0.6118798267299441
1,上证综指,2020-08-28,3346.2893,3405.8768,3339.6494,3403.8066,27132554900,379367046371.3,1.6027460329097076
1,上证综指,2020-08-31,3416.5497,3442.7363,3395.4675,3395.6775,32347389000,436930125416.2,-0.2388237921625791
1,上证综指,2020-09-01,3389.7424,3410.6068,3381.7108,3410.6068,24699924900,326850955347.9,0.4396560038460784
1,上证综指,2020-09-02,3420.4693,3421.3959,3377.2111,3404.8017,26154631900,345638982329.5,-0.1702072487511641
1,上证综指,2020-09-03,3404.0319,3425.6294,3374.2634,3384.9806,25534627900,350706563899.6,-0.5821513775677523
1,上证综指,2020-09-04,3336.4076,3360.1061,3328.5518,3355.3666,22163655000,308179657648.7,-0.874864689032484
1,上证综指,2020-09-07,3349.9184,3368.2446,3285.6326,3292.5907,26061656700,357726463915.0,-1.8709103202016575
1,上证综指,2020-09-08,3301.2173,3324.3929,3276.4431,3316.417,27106627800,320229901328.0,0.7236338242709417
1,上证综指,2020-09-09,3280.9974,3289.6148,3238.5606,3254.6279,35150974700,341054534059.1,-1.8631281892476093
1,上证综指,2020-09-10,3282.232,3285.4731,3227.6435,3234.8234,31247280400,309676743626.3,-0.608502741588357
1,上证综指,2020-09-11,3225.7836,3262.4976,3220.5363,3260.3461,22169883000,254844994260.0,0.7889982494871273
1,上证综指,2020-09-14,3275.9181,3283.5325,3261.1479,3278.8138,21392413700,269219919654.1,0.5664337292289323
1,上证综指,2020-09-15,3277.1284,3297.6904,3263.7522,3295.6795,19768440000,251763868533.5,0.5143841958942685
1,上证综指,2020-09-16,3293.1678,3302.4556,3271.075,3283.9244,20044336400,242270893454.5,-0.35668213489813416
1,上证综指,2020-09-17,3277.3238,3290.4094,3248.499,3270.435,20293197200,279311053428.2,-0.41077072298010275
1,上证综指,2020-09-18,3270.911,3338.3243,3268.526,3338.0897,25626078800,337025892904.0,2.068675879508386
1,上证综指,2020-09-21,3348.8988,3350.5893,3313.0714,3316.9351,21650309300,287691308070.7,-0.6337337190189918
1,上证综指,2020-09-22,3290.6656,3320.2278,3265.7025,3274.3015,21401506500,269113293656.5,-1.2853311480227725
1,上证综指,2020-09-23,3278.8358,3289.7624,3264.8907,3279.7105,16917806800,240742428786.7,0.16519553865153025
1,上证综指,2020-09-24,3262.879,3265.3451,3221.2365,3223.1764,20673601100,258259919724.5,-1.723752751957841
1,上证综指,2020-09-25,3234.3739,3239.4662,3208.0349,3219.4179,16482241900,220674476958.0,-0.11660857283516401
1,上证综指,2020-09-28,3224.9769,3238.1825,3210.8925,3217.5346,15598278300,209672387616.8,-0.05849815272506165
1,上证综指,2020-09-29,3231.8551,3242.7937,3219.7902,3224.3593,15134987000,207307813843.5,0.21210960715076776
1,上证综指,2020-09-30,3232.7104,3244.9134,3202.3435,3218.0521,15350445700,205762857294.2,-0.1956109543995388
1,上证综指,2020-10-09,3262.6105,3280.5124,3260.1873,3272.0762,18832564800,264171043762.6,1.678782639970322
1,上证综指,2020-10-12,3287.3281,3359.1526,3286.1111,3358.4652,25962240800,355700113686.6,2.6401891251799148
1,上证综指,2020-10-13,3353.1213,3361.8315,3334.4989,3359.7499,20492610300,288505837527.6,0.038252592285292764
1,上证综指,2020-10-14,3353.6247,3353.6247,3332.9635,3340.7782,19865938200,281159984704.8,-0.5646759599576057
1,上证综指,2020-10-15,3342.9222,3354.5784,3330.0014,3332.1832,19103128200,263848674025.0,-0.25727538571702624
1,上证综指,2020-10-16,3334.4568,3348.9543,3319.11,3336.3582,19429542100,253448029476.6,0.12529323117649316
1,上证综指,2020-10-19,3351.0961,3371.0862,3307.8407,3312.6671,21230354000,283882790191.0,-0.7100886229781889
1,上证综指,2020-10-20,3307.1498,3328.1029,3293.7662,3328.1029,16508476200,227823367094.4,0.46596290946347985
1,上证综指,2020-10-21,3332.147,3332.147,3304.1693,3325.0247,17763211500,246848139010.5,-0.0924911306077636
1,上证综指,2020-10-22,3315.8206,3320.8787,3281.3662,3312.5005,16594998700,236428248945.4,-0.37666487109102587
1,上证综指,2020-10-23,3308.1581,3326.0489,3276.6197,3277.9972,17420898200,249912883287.6,-1.0416088993797978
1,上证综指,2020-10-26,3258.7028,3264.4464,3226.6018,3251.1188,16773179500,235462468392.9,-0.8199640927087914
1,上证综指,2020-10-27,3240.7395,3258.3369,3235.5443,3254.3157,14911556600,217487420943.6,0.09833230332894072
1,上证综指,2020-10-28,3256.2225,3275.8714,3238.382,3269.238,17318196500,256213458182.0,0.4585387951144382
1,上证综指,2020-10-29,3235.7647,3289.7655,3231.1243,3272.7274,18470358900,278605665230.0,0.10673435216403959
1,上证综指,2020-10-30,3278.6312,3279.8563,3219.4216,3224.5325,23018880300,328917241624.7,-1.472621887175829
1,上证综指,2020-11-02,3228.715,3242.8041,3209.9094,3225.1196,22677913700,325321869127.4,0.018207290514205
1,上证综指,2020-11-03,3239.8063,3278.3806,3237.8539,3271.0744,21529786400,303730147810.2,1.424902195875144
1,上证综指,2020-11-04,3273.4326,3286.6212,3254.1113,3277.4402,18851412800,270723846522.5,0.19460884166988546
1,上证综指,2020-11-05,3305.5798,3320.408,3291.6,3320.1333,22680146200,316292709979.0,1.3026355141430246
1,上证综指,2020-11-06,3326.4645,3326.4645,3292.1507,3312.159,23486413200,325485056730.6,-0.2401801156598049
1,上证综指,2020-11-09,3329.4285,3380.8235,3329.4285,3373.7337,31021977100,429948921889.8,1.859050244870497
1,上证综指,2020-11-10,3387.6219,3387.6219,3346.1715,3360.1485,27870111300,390008391730.0,-0.40267552830267617
1,上证综指,2020-11-11,3354.0247,3365.836,3339.0407,3342.2025,27120465300,355802065547.2,-0.5340835382721898
1,上证综指,2020-11-12,3344.4562,3350.2848,3329.485,3338.6788,21650130900,286927436428.6,-0.10543047586134557
1,上证综指,2020-11-13,3327.2293,3327.2293,3291.6425,3310.1046,22789836400,301527966899.0,-0.8558535190626881
1,上证综指,2020-11-16,3325.6209,3346.9692,3313.6469,3346.9692,27959376100,333750600125.3,1.1136989447402934
1,上证综指,2020-11-17,3347.1513,3347.6979,3323.9506,3339.895,28363247900,353623369912.0,-0.211361371356511
1,上证综指,2020-11-18,3337.3315,3358.8938,3333.9916,3347.3034,28753125900,358745367424.6,0.2218153564707892
1,上证综指,2020-11-19,3339.0864,3367.3328,3330.4496,3363.0876,25326299200,319520194519.5,0.47154972566871844
1,上证综指,2020-11-20,3359.5966,3380.1489,3356.3086,3377.7267,26127121900,312659789107.0,0.4352875018777569
1,上证综指,2020-11-23,3384.1039,3431.6529,3377.9862,3414.4899,37387204700,431504375645.3,1.0884006690061732
1,上证综指,2020-11-24,3407.4087,3413.9263,3396.2436,3402.8225,30099414400,359505804879.5,-0.3417025775943827
1,上证综指,2020-11-25,3417.515,3423.4853,3362.3274,3362.3274,32211020700,383477785169.9,-1.1900444410485767
1,上证综指,2020-11-26,3360.0609,3371.4537,3344.2822,3369.7334,25588682200,317308634999.9,0.2202640944483747
1,上证综指,2020-11-27,3373.8434,3408.3071,3364.4919,3408.3071,28064989400,326069547157.5,1.1447107358700803
1,上证综指,2020-11-30,3418.1583,3456.7365,3391.7551,3391.7551,38498996800,454500571790.1,-0.4856369896949708
1,上证综指,2020-12-01,3388.9867,3457.6354,3386.9113,3451.9384,31618898000,385250751317.3,1.7743999264569599
1,上证综指,2020-12-02,3453.5181,3465.7288,3435.8712,3449.3805,31281111400,383340845066.5,-0.07410039530253432
1,上证综指,2020-12-03,3448.5403,3452.1612,3428.8044,3442.1359,29845993000,352422286605.3,-0.21002611918284897
1,上证综指,2020-12-04,3436.7291,3448.4036,3417.0484,3444.5814,25627670500,329393208345.0,0.07104600373273318
1,上证综指,2020-12-07,3446.6478,3449.5782,3414.3142,3416.6037,25452250800,336836800332.2,-0.8122235113967702
1,上证综指,2020-12-08,3417.6936,3428.6618,3403.0263,3410.1771,22690732800,304635033509.6,-0.18809907628444256
1,上证综指,2020-12-09,3416.0782,3422.536,3371.9156,3371.964,26074742400,339317806321.2,-1.1205605714729616
1,上证综指,2020-12-10,3365.731,3384.8875,3357.7531,3373.2758,24730830400,321616357218.9,0.03890314368717451
1,上证综指,2020-12-11,3381.008,3383.1783,3325.172,3347.191,29861715800,379848803590.6,-0.7732780106506576
1,上证综指,2020-12-14,3349.534,3371.1291,3338.6263,3369.1201,23980792600,316229132862.0,0.6551493476171677
1,上证综指,2020-12-15,3366.5813,3373.5579,3348.4192,3367.2326,22566740200,315289741293.4,-0.0560235297043965
1,上证综指,2020-12-16,3371.2632,3378.6626,3359.1705,3366.9832,22081397600,308823385266.9,-0.007406675737209323
1,上证综指,2020-12-17,3367.277,3406.1547,3354.0112,3404.8732,27546363100,364740477233.0,1.1253397403349075
1,上证综指,2020-12-18,3400.4855,3413.8134,3382.7508,3394.896,28099264100,354027376853.1,-0.29302706485515584
1,上证综指,2020-12-21,3394.3945,3423.6088,3381.1158,3420.5693,28375979400,383898951602.5,0.756232296954007
1,上证综指,2020-12-22,3410.9678,3415.7538,3353.8581,3356.7822,32303765400,432199556488.2,-1.8648094631498968
1,上证综指,2020-12-23,3362.4721,3394.2089,3360.2019,3382.3195,29952352700,413254779061.7,0.7607672609798666
1,上证综指,2020-12-24,3382.193,3394.0746,3354.0215,3363.1133,27504445000,363321144328.2,-0.5678410924810695
1,上证综指,2020-12-25,3351.7901,3397.0066,3348.3453,3396.5626,29454689500,359094444683.1,0.9945933132850415
1,上证综指,2020-12-28,3396.359,3412.5193,3383.654,3397.2854,31618154200,398159968832.7,0.02128033795107953
1,上证综指,2020-12-29,3399.2939,3407.0884,3376.0876,3379.0362,31176918500,382102563807.2,-0.5371700593656437
1,上证综指,2020-12-30,3375.0086,3414.4539,3374.4156,3414.4527,29102354300,377542350937.2,1.0481243142645091
1,上证综指,2020-12-31,3419.7267,3474.9182,3419.7267,3473.0693,33567392600,450482318883.5,1.7167202228339562
1,上证综指,2021-01-04,3474.6793,3511.6554,3457.2061,3502.9584,38079080000,523367700848.6,0.8605961303449927
1,上证综指,2021-01-05,3492.1912,3528.6767,3484.7151,3528.6767,40799593400,568019462188.0,0.7341879937826201
1,上证综指,2021-01-06,3530.9072,3556.8022,3513.1262,3550.8767,37023092600,521799529791.8,0.6291310280706508
1,上证综指,2021-01-07,3552.9087,3576.2046,3526.6174,3576.2046,40534822600,545709628110.3,0.7132858203722003
1,上证综指,2021-01-08,3577.6923,3588.0625,3544.8912,3570.1082,34555789600,502170815613.8,-0.17047123086860738
1,上证综指,2021-01-11,3571.3212,3597.7022,3516.9862,3531.4978,36247915400,526895927277.3,-1.0814910315603332
1,上证综指,2021-01-12,3518.0106,3608.3389,3517.4689,3608.3389,32340615300,485771186330.7,2.1758784615411697
1,上证综指,2021-01-13,3613.281,3622.3475,3575.5945,3598.6518,38812779100,554853439062.3,-0.2684642509604651
1,上证综指,2021-01-14,3584.9324,3599.0584,3559.6001,3565.9046,34766681900,511325103695.8,-0.9099852339145564
1,上证综指,2021-01-15,3566.2847,3589.2655,3533.7882,3566.3778,32461274400,480343780955.9,0.013270125061692895
1,上证综指,2021-01-18,3554.7977,3608.7665,3544.2614,3596.2237,30165256500,451740700449.5,0.8368687131239838
1,上证综指,2021-01-19,3596.3564,3603.1477,3553.0236,3566.3814,32343954100,467402582397.1,-0.8298232393051608
1,上证综指,2021-01-20,3564.121,3589.9624,3556.4425,3583.092,27227166100,397144766184.5,0.4685589712866811
1,上证综指,2021-01-21,3590.9247,3636.2444,3585.8017,3621.2641,32746699500,469855226645.9,1.0653396563638173
1,上证综指,2021-01-22,3616.5401,3616.5401,3585.0339,3606.7496,32446308400,485452192409.9,-0.40081307519105325
1,上证综指,2021-01-25,3605.3611,3637.1002,3591.0204,3624.2381,32734107000,527257347652.8,0.48488256573175903
1,上证综指,2021-01-26,3610.9686,3610.9686,3564.7415,3569.429,27813988400,436326664645.8,-1.5122930251188493
1,上证综指,2021-01-27,3567.5485,3578.7968,3546.492,3573.3412,26410716100,396270389618.8,0.10960296450777118
1,上证综指,2021-01-28,3534.6685,3549.544,3496.8788,3505.1759,27086246100,391574388026.6,-1.9076068078805242
1,上证综指,2021-01-29,3521.7175,3531.5981,3446.5471,3483.0692,29366266400,416528620977.0,-0.6306873215692343
1,上证综指,2021-02-01,3477.1715,3506.3889,3469.875,3505.2836,27756790100,371473066288.8,0.6377823328919341
1,上证综指,2021-02-02,3510.8084,3535.502,3495.5681,3533.6849,26454063000,384127851092.3,0.8102425720988737
1,上证综指,2021-02-03,3531.149,3544.0092,3508.5069,3517.308,29735171600,413731471970.7,-0.46345105643120776
1,上证综指,2021-02-04,3503.7785,3524.7219,3465.7706,3501.8592,29883485400,418742552801.5,-0.43922226884879345
1,上证综指,2021-02-05,3509.4874,3536.5417,3492.9624,3496.3329,29014617400,397391919559.0,-0.15781045679963412
1,上证综指,2021-02-08,3504.5631,3542.2075,3492.1286,3532.4467,24979961900,359187319179.3,1.032905076058399
1,上证综指,2021-02-09,3539.7726,3604.0112,3528.6755,3603.489,25382176000,371567972460.7,2.011135794348995
1,上证综指,2021-02-10,3612.6125,3662.7655,3612.5049,3655.088,25794082400,392643389630.2,1.4319177885654844
1,上证综指,2021-02-18,3721.0865,3731.687,3663.6637,3675.3571,34030906500,483546564601.1,0.5545447879777399
1,上证综指,2021-02-19,3661.7834,3699.6502,3634.0149,3696.168,36105980400,484990205753.6,0.5662279727866482
1,上证综指,2021-02-22,3707.1912,3717.2669,3642.4449,3642.4449,48882147800,599323102080.9,-1.453481010603419
1,上证综指,2021-02-23,3617.7013,3672.1511,3617.7013,3636.3573,39887317400,479631810240.2,-0.16712950139615712
1,上证综指,2021-02-24,3638.9359,3645.6474,3531.5936,3564.0799,36215895200,484430414619.7,-1.9876319634486994
1,上证综指,2021-02-25,3595.5424,3608.5568,3568.4735,3585.0458,36623229900,444735017112.4,0.5882556112167814
1,上证综指,2021-02-26,3514.5648,3550.4055,3500.7036,3509.0804,33328006700,424485913919.4,-2.118952008925523
1,上证综指,2021-03-01,3531.4802,3552.5665,3511.9888,3551.3998,31548752600,402477044217.4,1.2059968759906559
1,上证综指,2021-03-02,3566.852,3566.852,3485.3635,3508.5912,33983048600,427680453057.6,-1.2054007549361367
1,上证综指,2021-03-03,3500.1576,3577.6218,3498.7192,3576.9045,34765684600,415490345736.0,1.947029337587125
1,上证综指,2021-03-04,3546.6406,3552.2024,3487.3757,3503.4916,39361612000,462233734230.9,-2.052414315227047
1,上证综指,2021-03-05,3463.3086,3523.5682,3456.6668,3501.9867,35640922300,408849901855.9,-0.04295429165578346
1,上证综指,2021-03-08,3524.983,3542.3039,3421.2153,3421.4141,38704795400,453859203341.8,-2.300768303888756
1,上证综指,2021-03-09,3415.3391,3429.1503,3328.3119,3359.292,40765253900,456196190297.0,-1.8156849239617023
1,上证综指,2021-03-10,3389.8388,3397.0251,3354.823,3357.7372,29974916600,339571691506.0,-0.04628356213154383
1,上证综指,2021-03-11,3369.9024,3436.8313,3369.9024,3436.8313,32211204400,369805365528.1,2.3555774406645025
1,上证综指,2021-03-12,3447.2033,3454.5064,3417.2389,3453.0777,35802703500,381964281221.5,0.47271450303656426
1,上证综指,2021-03-15,3441.882,3457.4892,3392.5089,3419.9456,36781329300,381646491324.5,-0.9594947718668423
1,上证综指,2021-03-16,3424.6524,3448.8829,3406.1746,3446.7334,31666874700,332388484730.3,0.7832814650619024
1,上证综指,2021-03-17,3435.7319,3454.0562,3410.2815,3445.5509,28005981800,306630472148.0,-0.034307846379988405
1,上证综指,2021-03-18,3449.6413,3478.1447,3449.3774,3463.0681,28440389100,316529174115.7,0.5084005579484963
1,上证综指,2021-03-19,3423.8733,3439.5236,3389.2929,3404.6634,30916171600,339992292814.0,-1.686501631313575
1,上证综指,2021-03-22,3406.1227,3443.6596,3404.2341,3443.4392,31255908400,332535035841.3,1.1389026004744007
1,上证综指,2021-03-23,3445.3408,3445.4159,3390.0477,3411.5088,32638940900,343477167707.1,-0.9272822357368704
1,上证综指,2021-03-24,3394.1283,3415.2949,3362.1847,3367.0606,31739869700,344800038245.8,-1.3028897946855689
1,上证综指,2021-03-25,3355.0706,3382.226,3344.9695,3363.5915,27067609700,290223442604.1,-0.10303051866663582
1,上证综指,2021-03-26,3373.3171,3423.2231,3373.3171,3418.3267,27461498700,322408619946.0,1.627284407158247
1,上证综指,2021-03-29,3429.6322,3449.8338,3409.8868,3435.2958,28482424300,327944119662.4,0.49641539528682
1,上证综指,2021-03-30,3432.5288,3457.6345,3423.3154,3456.6766,28542308100,331625651218.5,0.6223859965712286
1,上证综指,2021-03-31,3452.2078,3452.2078,3420.8321,3441.9115,28304926100,314174120171.9,-0.42714727782169337
1,上证综指,2021-04-01,3444.8102,3470.0311,3438.8255,3466.3315,27524429500,292651912290.5,0.7094894799009044
1,上证综指,2021-04-02,3472.6276,3487.5862,3462.8321,3484.3924,26265487300,317953200767.5,0.5210378753445877
1,上证综指,2021-04-06,3491.6336,3493.2806,3471.761,3482.9674,23474667100,286329672740.3,-0.040896656760014416
1,上证综指,2021-04-07,3483.4211,3483.4211,3453.1947,3479.6256,29578697800,323650987028.2,-0.09594692158186868
1,上证综指,2021-04-08,3467.4871,3495.9086,3459.3246,3482.5548,33175532900,348011326769.4,0.08418147055822
1,上证综指,2021-04-09,3475.4434,3475.4467,3442.1392,3450.6772,28008519600,306422226254.5,-0.9153509946203786
1,上证综指,2021-04-12,3445.9696,3456.1581,3403.9012,3412.9477,30957723900,338890339564.4,-1.0933940734879521
1,上证综指,2021-04-13,3411.2928,3425.3945,3387.902,3396.47,27062605400,290539879926.0,-0.4827996631768028
1,上证综指,2021-04-14,3397.021,3420.0278,3392.9751,3416.7212,23324232700,269010070613.9,0.5962425694912676
1,上证综指,2021-04-15,3409.6139,3409.6139,3373.0939,3398.9875,23400505400,272569196767.4,-0.519026837776515
