code,name,date,open,high,low,close,volume,amount,daily_return,outlier
63,中兴通讯,2020-02-14,36.50215835,37.07437929,36.04991922,36.42832339,85995275,3407317086.1,-0.6043817678166641,0
63,中兴通讯,2020-02-17,37.1020674,40.06469517,36.62214016,39.79704344,181386839,7560935080.19,9.24752976944514,1
63,中兴通讯,2020-02-18,39.54785045,40.17544761,38.86487707,40.17544761,128644050,5529175316.11,0.9508348794063037,0
63,中兴通讯,2020-02-19,40.13853013,42.50124885,39.99086021,40.31388816,132712686,5925188049.95,0.344589937973816,0
63,中兴通讯,2020-02-20,40.71998044,41.6244587,40.35080564,41.15376083,108815025,4846551324.07,2.083333333333348,0
63,中兴通讯,2020-02-21,41.532165,42.96271735,40.93225595,42.03978035,119112564,5439103566.68,2.1529490917245875,0
63,中兴通讯,2020-02-24,43.5626264,46.24837307,43.5626264,46.24837307,139844618,6827689372.79,10.010976948408334,1
63,中兴通讯,2020-02-25,46.7929059,50.86305807,45.28851859,50.86305807,276855328,14493485800.9,9.97804829375375,1
63,中兴通讯,2020-02-26,49.3771295,49.77399241,46.6083185,47.02364015,206819148,10808449382.54,-7.548539285066235,1
63,中兴通讯,2020-02-27,47.20822755,48.58340368,45.39004166,47.51279676,158842568,8155705831.88,1.0402355250245465,0
63,中兴通讯,2020-02-28,44.6701508,47.069787,44.6701508,46.14685,153674147,7666233578.69,-2.8749028749028738,0
63,中兴通讯,2020-03-02,47.992724,50.761535,46.6083185,50.3923602,227384795,12128049539.91,9.199999999999985,1
63,中兴通讯,2020-03-03,52.3305279,52.3305279,48.4541925,48.86028478,243903080,13348431664.83,-3.0402930402930406,0
63,中兴通讯,2020-03-04,47.97426526,48.89720226,45.3162067,47.40204432,180091000,9184633354.69,-2.9845107669059345,0
63,中兴通讯,2020-03-05,49.3771295,49.52479942,47.42050306,47.90965967,163087649,8550149341.3,1.0708722741433085,0
63,中兴通讯,2020-03-06,46.62677724,47.3466681,46.16530874,46.94057582,96545533,4895831044.43,-2.0227316509343174,0
63,中兴通讯,2020-03-09,46.14685,49.27560643,45.8699689,47.07901637,156308142,8079437695.88,0.294927251278021,0
63,中兴通讯,2020-03-10,46.6083185,50.10624973,45.20545426,49.98626792,217168479,11255340340.38,6.175259752989626,1
63,中兴通讯,2020-03-11,50.0231854,51.95212373,48.3618988,48.43573376,173902036,9425694884.01,-3.101920236336786,0
63,中兴通讯,2020-03-12,47.18976881,48.04810022,46.15607937,47.45742054,125009525,6368247612.06,-2.0198170731707266,0
63,中兴通讯,2020-03-13,45.5007941,47.90965967,45.223913,46.87597023,129749378,6530739504.54,-1.225204200700114,0
63,中兴通讯,2020-03-16,43.71029632,44.9470319,42.18745027,42.18745027,308766336,14317596572.78,-10.001968891514078,1
63,中兴通讯,2020-03-17,42.09515657,42.09515657,37.96962818,38.34803235,307223568,13032991157.49,-9.100853204987969,1
63,中兴通讯,2020-03-18,38.6710603,39.08638195,35.8099556,36.0868367,254215291,10389408826.78,-5.896510228640183,1
63,中兴通讯,2020-03-19,35.67151505,39.51093297,34.84087175,38.53261975,275212832,10982567334.68,6.7774936061381075,1
63,中兴通讯,2020-03-20,38.78181274,39.0402351,37.1020674,38.65260156,173966086,7219118197.19,0.3113772455089814,0
63,中兴通讯,2020-03-23,36.92670937,39.02177636,36.6405989,37.68351771,124640304,5122461049.35,-2.5071633237822466,0
63,中兴通讯,2020-03-24,38.68951904,39.29865746,37.04669118,39.27096935,157630764,6571071474.97,4.212588782757787,0
63,中兴通讯,2020-03-25,40.49847556,41.67060555,40.15698887,41.39372445,186266540,8244746051.51,5.405405405405395,0
63,中兴通讯,2020-03-26,40.61845737,40.84919162,39.5939973,39.7785847,115142723,5031268773.67,-3.9018952062430223,0
63,中兴通讯,2020-03-27,40.59999863,40.95994406,39.88010777,40.04623643,90785870,3978881166.67,0.6728538283062635,0
63,中兴通讯,2020-03-30,39.18790502,40.01854832,37.71120582,39.44632738,111588770,4683275251.28,-1.4980410232772523,0
63,中兴通讯,2020-03-31,40.1477595,40.9784028,38.83718896,39.5017036,118065760,5087554573.68,0.14038371548901196,0
63,中兴通讯,2020-04-01,38.763354,40.09238328,38.19113306,38.28342676,121434131,5136785198.48,-3.084112149532714,0
63,中兴通讯,2020-04-02,38.31111487,39.686291,38.2095918,39.4094099,123741843,5203971266.36,2.941176470588247,0
63,中兴通讯,2020-04-03,38.5787666,38.70797778,37.70197645,37.81272889,147845212,6096838937.5,-4.051522248243556,0
63,中兴通讯,2020-04-07,38.5787666,38.73566589,38.0250044,38.4864729,124716306,5190976557.49,1.781791554796186,0
63,中兴通讯,2020-04-08,38.1172981,38.84641833,37.7481233,37.96039881,113841498,4717627098.83,-1.366906474820151,0
63,中兴通讯,2020-04-09,38.23727991,38.73566589,37.90502259,37.95116944,87098974,3605600541.71,-0.024313153416000155,0
63,中兴通讯,2020-04-10,37.51738905,37.6558296,36.02223111,36.26219473,131575950,5209234503.1,-4.450389105058372,0
63,中兴通讯,2020-04-13,35.8099556,36.05914859,35.12698222,35.5330745,70426121,2712902769.95,-2.010689742937133,0
63,中兴通讯,2020-04-14,35.72689127,36.48369961,35.72689127,36.48369961,81461565,3187464205.69,2.6753246753246973,0
63,中兴通讯,2020-04-15,36.7328926,37.2866548,36.1791304,36.44678213,88796157,3528915055.61,-0.10118897040222175,0
63,中兴通讯,2020-04-16,36.0868367,36.39140591,35.7176619,36.1791304,59210410,2315245196.38,-0.7343631299063125,0
63,中兴通讯,2020-04-17,36.8251863,37.73889393,36.75135134,36.91748,122803927,4943989868.97,2.0408163265306145,0
63,中兴通讯,2020-04-20,37.06514992,38.21882117,37.05592055,37.5635359,88439948,3606247228.9,1.750000000000007,0
63,中兴通讯,2020-04-21,37.22204921,37.49893031,36.8251863,37.26819606,66459725,2670770545.26,-0.7862407862407772,0
63,中兴通讯,2020-04-22,36.94516811,37.4712422,36.8251863,37.4712422,48070694,1933778096.34,0.544824170381375,0
63,中兴通讯,2020-04-23,37.840417,37.92348133,36.83441567,36.88979189,54811472,2207104242.14,-1.551724137931032,0
63,中兴通讯,2020-04-24,36.88979189,37.1943611,35.48692765,35.85610245,88012352,3436671908.0,-2.8021015761821255,0
63,中兴通讯,2020-04-27,36.4560115,36.53907583,35.80072623,35.85610245,58163720,2273854307.2,0.0,0
63,中兴通讯,2020-04-28,35.65305631,36.18835977,34.6101375,36.14221292,82366072,3176893626.7,0.7979407979407993,0
63,中兴通讯,2020-04-29,35.89301993,36.0868367,35.68074442,35.75457938,50623547,1965877411.04,-1.0725229826353266,0
63,中兴通讯,2020-04-30,36.13298355,38.37572046,36.11452481,37.92348133,153884625,6240069992.59,6.066081569437265,1
63,中兴通讯,2020-05-06,37.3789485,38.75412463,37.24050795,38.68951904,113542322,4686927589.07,2.0199561937211064,0
63,中兴通讯,2020-05-07,40.06469517,41.23682516,38.93871203,38.95717077,150144386,6496280806.44,0.6917938931297662,0
63,中兴通讯,2020-05-08,39.40018053,39.66783226,38.8556477,39.21559313,90465383,3858466382.83,0.6633499170812795,0
63,中兴通讯,2020-05-11,39.45555675,39.9631721,39.18790502,39.72320848,81382617,3494534674.36,1.2944222169922304,0
63,中兴通讯,2020-05-12,39.58476793,39.5939973,38.28342676,38.96640014,77251351,3252571473.05,-1.9052044609665364,0
63,中兴通讯,2020-05-13,38.4864729,38.80950085,38.29265613,38.54184912,53345225,2226332851.37,-1.0895310279488313,0
63,中兴通讯,2020-05-14,38.3018855,38.47724353,37.4712422,37.54507716,78541166,3218147331.48,-2.586206896551735,0
63,中兴通讯,2020-05-15,37.72043519,38.32957361,37.2866548,37.99731629,79678643,3272900748.37,1.2045231071779794,0
63,中兴通讯,2020-05-18,37.9327107,38.17267432,35.97608426,37.11129677,84983493,3418298913.77,-2.331794996356562,0
63,中兴通讯,2020-05-19,37.4712422,37.76658204,36.96362685,37.31434291,63058974,2550247073.99,0.547127580203921,0
63,中兴通讯,2020-05-20,37.1943611,37.6558296,36.78826882,37.33280165,61308597,2469643000.4,0.049468216670778276,0
63,中兴通讯,2020-05-21,37.5635359,37.60968275,36.02223111,36.2714241,84448800,3348338130.36,-2.8430160692212714,0
63,中兴通讯,2020-05-22,35.994543,36.23450662,35.18235844,35.42232206,65442615,2529560485.95,-2.3409669211195916,0
63,中兴通讯,2020-05-25,35.071606,35.11775285,33.94562286,34.22250396,86372927,3227462521.47,-3.3871808233454925,0
63,中兴通讯,2020-05-26,34.43477947,34.73934868,34.27788018,34.63782561,59240860,2212816413.09,1.2135922330097193,0
63,中兴通讯,2020-05-27,34.64705498,34.73934868,34.07483404,34.148669,49485778,1837495896.51,-1.4122035704769553,0
63,中兴通讯,2020-05-28,34.148669,34.148669,32.6719698,33.5026131,88970384,3217579635.5,-1.8918918918918948,0
63,中兴通讯,2020-05-29,33.225732,33.65028302,32.93962153,33.27187885,60225579,2172687233.92,-0.6887052341597699,0
63,中兴通讯,2020-06-01,33.89024664,35.88379056,33.7794942,35.57922135,122096394,4624469622.65,6.934812760055475,1
63,中兴通讯,2020-06-02,35.7176619,35.96685489,35.14544096,35.66228568,79423424,3058778437.05,0.23346303501945442,0
63,中兴通讯,2020-06-03,35.69920316,36.52061709,35.3484871,35.7176619,89588885,3485302990.2,0.15527950310560978,0
63,中兴通讯,2020-06-04,35.9022493,36.06837796,35.2561934,35.29311088,52131699,2004581636.4,-1.1886304909560774,0
63,中兴通讯,2020-06-05,35.31156962,35.45923954,34.97008293,35.22850529,43907009,1674833775.3,-0.18305439330543738,0
63,中兴通讯,2020-06-08,35.56999198,36.55753457,35.56999198,35.92070804,81413828,3191809265.44,1.9648938957296247,0
63,中兴通讯,2020-06-09,35.93916678,36.06837796,35.54230387,35.76380875,46386032,1794972230.51,-0.43679342240492414,0
63,中兴通讯,2020-06-10,35.76380875,35.76380875,35.14544096,35.56999198,47506154,1824094632.77,-0.5419354838709811,0
63,中兴通讯,2020-06-11,35.5330745,35.96685489,35.17312907,35.33002836,61152872,2356540571.61,-0.6746237675142597,0
63,中兴通讯,2020-06-12,34.25942144,35.56076261,34.17635711,35.2561934,66249882,2506210730.35,-0.2089864158829613,0
63,中兴通讯,2020-06-15,35.02545915,35.48692765,34.61936687,34.69320183,60902533,2307192394.62,-1.5968586387434591,0
63,中兴通讯,2020-06-16,35.8099556,37.05592055,35.58845072,37.05592055,169531920,6703478748.83,6.8103218941207855,1
63,中兴通讯,2020-06-17,37.07437929,37.07437929,36.24373599,36.68674575,93917259,3726699471.49,-0.9962640099626441,0
63,中兴通讯,2020-06-18,36.7328926,40.16621824,36.31757095,39.11407006,214149998,8929561302.67,6.616352201257869,1
63,中兴通讯,2020-06-19,39.19713439,40.78458603,38.6710603,39.56630919,184045023,7917249637.89,1.1562057574327378,0
63,中兴通讯,2020-06-22,38.4864729,39.3171162,38.3018855,38.93871203,153887420,6460308812.6,-1.5861908094238375,0
63,中兴通讯,2020-06-23,38.34803235,38.40340857,36.52061709,36.76058071,195350803,7854459679.94,-5.593742593031525,0
63,中兴通讯,2020-06-24,36.62214016,37.2866548,36.5483052,36.64982827,79755329,3181902562.68,-0.3012804418779824,0
63,中兴通讯,2020-06-29,36.46524087,36.83441567,36.01300174,36.1791304,62195875,2446002739.63,-1.2843112566104264,0
63,中兴通讯,2020-06-30,36.5483052,37.54507716,36.5483052,37.03746181,97599823,3919900908.04,2.372448979591857,0
63,中兴通讯,2020-07-01,37.01900307,37.43432472,36.12375418,36.68674575,99326933,3949537546.27,-0.9469225018689298,0
63,中兴通讯,2020-07-02,36.04068985,37.43432472,35.56076261,37.3789485,144719348,5746257716.22,1.8867924528301883,0
63,中兴通讯,2020-07-03,37.42509535,39.58476793,37.00054433,39.14175817,180184443,7474245760.09,4.716049382716059,0
63,中兴通讯,2020-07-06,39.54785045,41.7167524,39.28019872,41.19990768,200160328,8793762446.8,5.258193822211732,0
63,中兴通讯,2020-07-07,41.73521114,43.81181939,40.98763217,41.85519295,207184868,9518596594.92,1.5905017921147069,0
63,中兴通讯,2020-07-08,41.8090461,42.60277192,40.89533847,42.50124885,147082257,6669789217.26,1.5435501653803696,0
63,中兴通讯,2020-07-09,43.07346979,44.19022356,42.27974397,43.48879144,162708354,7629570274.62,2.323561346362646,0
63,中兴通讯,2020-07-10,42.87042365,43.06424042,41.4398713,41.47678878,153542666,7012458247.25,-4.626485568760607,0
63,中兴通讯,2020-07-13,41.26451327,42.61200129,40.69229233,42.61200129,141933549,6432430177.32,2.73698264352471,0
63,中兴通讯,2020-07-14,42.455102,42.455102,40.72920981,41.3475776,121279658,5458933973.02,-2.967294780160279,0
63,中兴通讯,2020-07-15,41.3475776,41.7167524,39.42786864,39.42786864,121368767,5283047596.01,-4.642857142857149,0
63,中兴通讯,2020-07-16,39.42786864,39.94471336,36.62214016,36.98208559,134058819,5557260693.23,-6.203183520599254,1
63,中兴通讯,2020-07-17,36.99131496,37.4712422,36.46524087,37.22204921,83289889,3336568485.7,0.6488644871474936,0
63,中兴通讯,2020-07-20,37.45278346,38.17267432,36.8251863,38.06192188,84027146,3424632854.16,2.2563848251921703,0
63,中兴通讯,2020-07-21,38.2095918,38.38494983,37.53584779,37.82195826,63971694,2626535315.53,-0.6304558680892303,0
63,中兴通讯,2020-07-22,37.85887574,38.89256518,37.50815968,38.2095918,83284128,3464655732.21,1.0248901903367358,0
63,中兴通讯,2020-07-23,37.45278346,37.69274708,35.95762552,36.65905764,160913800,6377794181.78,-4.057971014492745,0
63,中兴通讯,2020-07-24,36.2714241,36.48369961,34.74857805,34.99777104,113542186,4377078688.99,-4.53172205438066,0
63,中兴通讯,2020-07-27,35.01622978,35.48692765,34.77626616,35.33002836,68475184,2608996037.95,0.9493670886075778,0
63,中兴通讯,2020-07-28,35.61613883,35.8099556,35.12698222,35.42232206,49385746,1897284991.3,0.2612330198537016,0
63,中兴通讯,2020-07-29,35.4407808,36.52984646,35.20081718,36.49292898,77631113,3038707563.0,3.0224075039082976,0
63,中兴通讯,2020-07-30,36.64982827,36.67751638,35.88379056,35.91147867,55869686,2183069899.57,-1.5933232169954459,0
63,中兴通讯,2020-07-31,35.9022493,36.62214016,35.84687308,36.15144229,63501687,2490647039.38,0.6682086867129122,0
63,中兴通讯,2020-08-03,36.1791304,36.52061709,35.92070804,36.4560115,104043161,4083781083.38,0.8424814909369527,0
63,中兴通讯,2020-08-04,36.51138772,36.6405989,35.63459757,35.88379056,90801847,3538177892.36,-1.5696202531645609,0
63,中兴通讯,2020-08-05,36.4560115,36.5483052,35.72689127,36.12375418,81033393,3173785741.58,0.6687242798353754,0
63,中兴通讯,2020-08-06,36.02223111,36.02223111,35.28388151,35.72689127,73208729,2826912057.58,-1.0986203372508774,0
63,中兴通讯,2020-08-07,35.8099556,36.44678213,35.33002836,35.9022493,79990074,3113358595.21,0.49082924308962994,0
63,中兴通讯,2020-08-10,35.45001017,35.6253682,34.8870186,35.38540458,61024890,2330477031.52,-1.4395886889460252,0
63,中兴通讯,2020-08-11,35.39463395,35.60690946,35.02545915,35.09929411,50814407,1946352195.91,-0.8085550339071435,0
63,中兴通讯,2020-08-12,35.09931711,35.86012705,34.31995083,35.83229254,92587984,3508273935.28,2.0883566139615395,0
63,中兴通讯,2020-08-13,35.82301437,35.82301437,35.257046,35.43333123,46420399,1775133783.17,-1.1134127395131976,0
63,中兴通讯,2020-08-14,35.257046,35.77662352,35.257046,35.60033829,37722752,1444441276.58,0.47132757266301617,0
63,中兴通讯,2020-08-17,36.184863,37.45597229,35.95290875,37.34463425,140102904,5567740243.71,4.899661193640847,0
63,中兴通讯,2020-08-18,37.11268,37.28896523,36.68588418,36.88072575,71018283,2822797232.24,-1.2422360248447117,0
63,中兴通讯,2020-08-19,36.8343349,36.8343349,35.76734535,35.86012705,69152537,2695929770.86,-2.767295597484276,0
63,中兴通讯,2020-08-20,35.60033829,36.04569045,35.257046,36.04569045,38690209,1484308112.89,0.5174644243208348,0
63,中兴通讯,2020-08-21,36.25908836,36.52815529,35.83229254,36.07352496,39311191,1531808160.69,0.07722007722006374,0
63,中兴通讯,2020-08-24,36.06424679,36.15702849,35.6281728,35.71167633,43701019,1683978957.54,-1.0030864197530742,0
63,中兴通讯,2020-08-25,35.74878901,35.9065179,35.32199319,35.46116574,40461071,1549438613.66,-0.7014809041309578,0
63,中兴通讯,2020-08-26,35.45188757,35.79517986,35.19209881,35.29415868,45885764,1751186394.42,-0.47095761381474865,0
63,中兴通讯,2020-08-27,35.43333123,36.22197568,35.23848966,36.07352496,60687582,2341229240.81,2.2082018927444658,0
63,中兴通讯,2020-08-28,35.87868339,36.07352496,35.42405306,36.02713411,49001332,1889564415.35,-0.1286008230452773,0
63,中兴通讯,2020-08-31,36.50032078,36.97350745,36.184863,36.184863,79731012,3141471191.8,0.4378058202420876,0
63,中兴通讯,2020-09-01,35.9992996,36.15702849,35.61889463,35.87868339,48858879,1885824464.46,-0.846153846153852,0
63,中兴通讯,2020-09-02,35.99002143,36.50959895,35.80445803,36.03641228,50410520,1962422695.23,0.43961727437289433,0
63,中兴通讯,2020-09-03,35.7209545,35.7209545,34.74674665,34.94158822,94640768,3589953054.97,-3.038105046343975,0
63,中兴通讯,2020-09-04,34.33850717,34.7931375,34.25500364,34.77458116,41976286,1562735632.26,-0.4779607010090392,0
63,中兴通讯,2020-09-07,34.77458116,34.92303188,33.8653205,33.9581022,53251749,1971320749.26,-2.347918890074696,0
63,中兴通讯,2020-09-08,33.96738037,34.16222194,33.19729226,33.61480991,46200372,1674715078.12,-1.0109289617486361,0
63,中兴通讯,2020-09-09,33.13234507,33.3086303,32.1024682,32.25091892,65716444,2309756523.65,-4.057410985371246,0
63,中兴通讯,2020-09-10,32.62204572,32.69627108,29.8757074,30.60868283,97917561,3291995117.18,-5.092059838895269,0
63,中兴通讯,2020-09-11,30.60868283,31.35093643,29.9684891,31.2674329,58741617,1946147986.25,2.152167323431353,0
63,中兴通讯,2020-09-14,31.34165826,31.44371813,30.8963061,31.06331316,39429234,1322564081.81,-0.6528189910979254,0
63,中兴通讯,2020-09-15,31.10042584,31.33238009,30.84063708,31.18392937,28734938,963754400.53,0.38829151732378,0
63,中兴通讯,2020-09-16,31.1746512,31.49938715,30.94269695,31.20248571,29437175,990376700.67,0.05950609937519502,0
63,中兴通讯,2020-09-17,30.9890878,31.44371813,30.617961,30.97053146,36451200,1216478918.56,-0.7433838834374096,0
63,中兴通讯,2020-09-18,31.0818695,31.3602146,30.90558427,31.34165826,44289625,1490234488.2,1.1983223487118,0
63,中兴通讯,2020-09-21,31.47155264,32.6591584,31.4529963,32.1952499,67065744,2328860502.55,2.7235050325636445,0
63,中兴通讯,2020-09-22,31.9169048,32.09319003,31.62928153,31.79628859,30973443,1063750158.65,-1.2391930835734866,0
63,中兴通讯,2020-09-23,31.79628859,31.99113016,31.38804911,31.56433434,24647406,839809050.0,-0.7295010213014375,0
63,中兴通讯,2020-09-24,31.18392937,31.33238009,30.64579551,30.78496806,29993561,998868400.08,-2.4691358024691246,0
63,中兴通讯,2020-09-25,30.78496806,31.00764414,30.63651734,30.72002087,20871187,692098569.48,-0.21097046413502962,0
63,中兴通讯,2020-09-28,30.7107427,30.82208074,30.22827786,30.23755603,21766171,713531888.05,-1.570522500755056,0
63,中兴通讯,2020-09-29,30.36745041,30.78496806,30.31178139,30.53445747,25218427,831631730.16,0.9818962872046644,0
63,中兴通讯,2020-09-30,30.5251793,30.8035244,30.3396159,30.7107427,22899790,756494238.68,0.5773321178973001,0
63,中兴通讯,2020-10-09,31.23032022,31.49010898,30.85919342,30.97053146,39065713,1311277800.86,0.8459214501510548,0
63,中兴通讯,2020-10-12,31.545778,32.36225696,31.44371813,32.34370062,72431358,2496698503.94,4.433792690233673,0
63,中兴通讯,2020-10-13,32.7519401,33.6797571,32.61276755,33.16017958,72377309,2580653700.5,2.5243832472747973,0
63,中兴通讯,2020-10-14,33.01172886,33.16017958,32.3808133,32.7519401,45141072,1591364955.33,-1.231113598209288,0
63,中兴通讯,2020-10-15,32.7519401,33.0302852,32.21380624,32.25091892,33152055,1159637282.59,-1.5297450424929249,0
63,中兴通讯,2020-10-16,32.36225696,32.45503866,31.64783787,31.98185199,27783333,957168368.39,-0.8342922899884808,0
63,中兴通讯,2020-10-19,32.473595,32.8447218,31.94473931,32.0096865,29462500,1027876662.53,0.08703220191470518,0
63,中兴通讯,2020-10-20,32.00040833,32.33442245,31.57361251,32.32514428,20945234,722397288.62,0.9855072463768266,0
63,中兴通讯,2020-10-21,32.33442245,32.36225696,31.59216885,31.66639421,25841015,885650897.09,-2.037887485648693,0
63,中兴通讯,2020-10-22,31.47155264,31.49938715,31.04475682,31.20248571,22372516,752402883.27,-1.464986815118663,0
63,中兴通讯,2020-10-23,31.07259133,31.43443996,30.95197512,31.01692231,18685100,626424296.01,-0.5947071067499254,0
63,中兴通讯,2020-10-26,30.84991525,31.33238009,30.617961,31.07259133,18165197,606971854.88,0.17947950942267532,0
63,中兴通讯,2020-10-27,30.8963061,31.13753852,30.74785538,30.9890878,14468611,482427103.88,-0.2687369363989278,0
63,中兴通讯,2020-10-28,30.97980963,32.13030271,30.81280257,32.0096865,49334054,1683091648.82,3.293413173652704,0
63,中兴通讯,2020-10-29,30.8035244,30.94269695,30.17260884,30.69218636,73888192,2441553771.43,-4.115942028985509,0
63,中兴通讯,2020-10-30,30.68290819,30.90558427,29.690144,29.94065459,54409803,1772651062.78,-2.4486094316807705,0
63,中兴通讯,2020-11-02,29.81076021,30.08910531,27.98296072,28.88294321,58591682,1832127774.37,-3.532692903625656,0
63,中兴通讯,2020-11-03,28.31697484,29.85715106,28.31697484,29.65303132,38602965,1224747859.5,2.6662383552843005,0
63,中兴通讯,2020-11-04,29.7829257,29.90354191,29.3190172,29.35612988,27559654,876532938.93,-1.001251564455563,0
63,中兴通讯,2020-11-05,30.22827786,32.2880316,29.90354191,32.2880316,139526810,4729652273.92,9.987357774968375,1
63,中兴通讯,2020-11-06,33.09523239,34.21789096,32.51070768,33.2158486,212101714,7607239831.9,2.873563218390829,0
63,中兴通讯,2020-11-09,34.28283815,36.11991581,33.7725388,35.32199319,217356615,8181372860.51,6.340782122905031,1
63,中兴通讯,2020-11-10,34.8859192,34.8859192,33.51275004,33.92098952,129793299,4769734304.94,-3.9663777252429755,0
63,中兴通讯,2020-11-11,33.73542612,34.31995083,33.07667605,33.32718664,87647868,3171701567.74,-1.7505470459518557,0
63,中兴通讯,2020-11-12,33.6797571,34.19005645,33.3086303,33.4941937,64939219,2356405341.92,0.5011135857460935,0
63,中兴通讯,2020-11-13,32.91894716,33.35502115,32.473595,33.23440494,74958504,2648658111.14,-0.7756232686980558,0
63,中兴通讯,2020-11-16,33.25296128,33.34574298,32.29730977,32.63132389,56881060,1998848214.89,-1.8146286990508131,0
63,中兴通讯,2020-11-17,32.63132389,32.98389435,31.85195761,32.9375035,61419848,2134614522.54,0.9382996872334459,0
63,中兴通讯,2020-11-18,32.71482742,33.4941937,32.43648232,33.15090141,68749582,2455931598.98,0.6478873239436744,0
63,中兴通讯,2020-11-19,32.8447218,34.31995083,32.6591584,33.6797571,84869025,3083341474.8,1.5952980688497043,0
63,中兴通讯,2020-11-20,33.72614795,34.11583109,33.27151762,33.60553174,62991119,2290259944.76,-0.22038567493113392,0
63,中兴通讯,2020-11-23,33.6797571,33.80965148,32.8447218,33.16945775,58399821,2092486362.46,-1.2976256212037685,0
63,中兴通讯,2020-11-24,33.02100703,34.13438743,32.85399997,33.93954586,81833271,2970697284.98,2.321678321678333,0
63,中兴通讯,2020-11-25,33.5869754,33.68903527,32.85399997,32.97461618,72649034,2601023618.27,-2.8430836522690073,0
63,中兴通讯,2020-11-26,32.97461618,33.401412,32.78905278,33.1230669,37489694,1335791471.46,0.45019696117050145,0
63,中兴通讯,2020-11-27,32.91894716,33.07667605,32.15813722,32.46431683,55770352,1953998779.84,-1.9887955182072758,0
63,中兴通讯,2020-11-30,32.25091892,33.05811971,31.89834846,32.22308441,63235227,2213148583.82,-0.7430694484138467,0
63,中兴通讯,2020-12-01,32.20452807,32.6591584,32.12102454,32.52926402,42900011,1499806518.36,0.9501871580765986,0
63,中兴通讯,2020-12-02,32.473595,33.33646481,32.36225696,32.91894716,59015736,2087217505.67,1.197946377638348,0
63,中兴通讯,2020-12-03,32.91894716,32.92822533,32.33442245,32.52926402,42145910,1475419764.4,-1.183765501691103,0
63,中兴通讯,2020-12-04,32.32514428,32.473595,32.11174637,32.29730977,27151987,944389081.36,-0.713063320022822,0
63,中兴通讯,2020-12-07,32.14885905,32.34370062,31.29526741,31.36949277,56581610,1934220469.87,-2.8727377190462478,0
