code,name,date,open,high,low,close,volume,amount,daily_return,outlier
601857,中国石油,2020-03-12,3.78869448,3.81106866,3.77377836,3.78123642,94317442,478813020.0,-0.9765625,0
601857,中国石油,2020-03-13,3.72903,3.78869448,3.66936552,3.75886224,134749475,672317405.0,-0.591715976331364,0
601857,中国石油,2020-03-16,3.7663203,3.82598478,3.74394612,3.75140418,117961612,598050173.0,-0.1984126984126977,0
601857,中国石油,2020-03-17,3.73648806,3.77377836,3.6917397,3.73648806,95482098,476788845.0,-0.3976143141153132,0
601857,中国石油,2020-03-18,3.73648806,3.75140418,3.6917397,3.6917397,86839957,433599986.0,-1.1976047904191711,0
601857,中国石油,2020-03-19,3.68428164,3.69919776,3.6171591,3.63953328,130684222,640038705.0,-1.414141414141401,0
601857,中国石油,2020-03-20,3.66936552,3.68428164,3.63207522,3.66190746,103204371,505579453.0,0.6147540983606481,0
601857,中国石油,2020-03-23,3.60970104,3.6171591,3.5798688,3.58732686,106705582,514036501.0,-2.0366598778004064,0
601857,中国石油,2020-03-24,3.60970104,3.63207522,3.5798688,3.60970104,105155949,508054052.0,0.6237006237006293,0
601857,中国石油,2020-03-25,3.63207522,3.64699134,3.60970104,3.62461716,151650210,736600655.0,0.4132231404958775,0
601857,中国石油,2020-03-26,3.6171591,3.6171591,3.56495268,3.57241074,155892679,749711077.0,-1.4403292181069949,0
601857,中国石油,2020-03-27,3.5798688,3.58732686,3.52766238,3.53512044,209053431,994193940.0,-1.043841336116913,0
601857,中国石油,2020-03-30,3.49783014,3.49783014,3.43816566,3.44562372,146020918,676286264.0,-2.5316455696202556,0
601857,中国石油,2020-03-31,3.46053984,3.4679979,3.4307076,3.44562372,183554957,847471212.0,0.0,0
601857,中国石油,2020-04-01,3.43816566,3.44562372,3.38595924,3.3934173,186412968,852263979.0,-1.5151515151515138,0
601857,中国石油,2020-04-02,3.37104312,3.53512044,3.34866894,3.51274626,412537472,1904937548.0,3.516483516483526,0
601857,中国石油,2020-04-03,3.52766238,3.52766238,3.43816566,3.45308178,279856000,1305158248.0,-1.698513800424628,0
601857,中国石油,2020-04-07,3.49037208,3.5052882,3.4679979,3.48291402,249824945,1166377663.0,0.8639308855291405,0
601857,中国石油,2020-04-08,3.46053984,3.47545596,3.43816566,3.46053984,193838632,898071054.0,-0.6423982869378952,0
601857,中国石油,2020-04-09,3.48291402,3.49037208,3.45308178,3.4679979,132237118,614778722.0,0.21551724137931494,0
601857,中国石油,2020-04-10,3.4679979,3.4679979,3.41579148,3.4307076,164753045,759242618.0,-1.0752688172043001,0
601857,中国石油,2020-04-13,3.44562372,3.46053984,3.41579148,3.41579148,113647632,523325758.0,-0.43478260869563856,0
601857,中国石油,2020-04-14,3.42324954,3.4307076,3.40087536,3.42324954,128355795,587443923.0,0.21834061135370675,0
601857,中国石油,2020-04-15,3.40833342,3.40833342,3.3934173,3.3934173,112297162,512079194.0,-0.8714596949891074,0
601857,中国石油,2020-04-16,3.37850118,3.38595924,3.36358506,3.37850118,116651794,528045717.0,-0.4395604395604269,0
601857,中国石油,2020-04-17,3.38595924,3.41579148,3.38595924,3.3934173,124297105,566497469.0,0.44150110375273943,0
601857,中国石油,2020-04-20,3.37850118,3.40833342,3.36358506,3.3934173,102497802,465492414.0,0.0,0
601857,中国石油,2020-04-21,3.37104312,3.37850118,3.356127,3.36358506,109960957,496455835.0,-0.879120879120876,0
601857,中国石油,2020-04-22,3.33375282,3.33375282,3.30392058,3.32629476,136997191,609949468.0,-1.1086474501108667,0
601857,中国石油,2020-04-23,3.34121088,3.42324954,3.33375282,3.3934173,185032553,840846860.0,2.0179372197309364,0
601857,中国石油,2020-04-24,3.3934173,3.40087536,3.34121088,3.34121088,106711101,481471383.0,-1.538461538461533,0
601857,中国石油,2020-04-27,3.33375282,3.356127,3.3188367,3.3188367,75706314,338545181.0,-0.6696428571428714,0
601857,中国石油,2020-04-28,3.31137864,3.3188367,3.22933998,3.25171416,128594575,563227949.0,-2.0224719101123556,0
601857,中国石油,2020-04-29,3.25917222,3.28900446,3.25917222,3.26663028,60415182,265211726.0,0.4587155963302836,0
601857,中国石油,2020-04-30,3.26663028,3.32629476,3.25917222,3.31137864,85973295,380815016.0,1.3698630136986356,0
601857,中国石油,2020-05-06,3.31137864,3.34866894,3.29646252,3.33375282,88177097,393435663.0,0.6756756756756799,0
601857,中国石油,2020-05-07,3.33375282,3.34121088,3.31137864,3.3188367,61056105,272009347.0,-0.4474272930648837,0
601857,中国石油,2020-05-08,3.33375282,3.34121088,3.32629476,3.33375282,55870408,249644424.0,0.44943820224718767,0
601857,中国石油,2020-05-11,3.34121088,3.34866894,3.32629476,3.33375282,55730677,249246081.0,0.0,0
601857,中国石油,2020-05-12,3.33375282,3.33375282,3.29646252,3.30392058,52202891,231767535.0,-0.8948545861297452,0
601857,中国石油,2020-05-13,3.30392058,3.30392058,3.2815464,3.30392058,44111721,194804140.0,0.0,0
601857,中国石油,2020-05-14,3.29646252,3.29646252,3.2815464,3.2815464,43927251,193437307.0,-0.6772009029345494,0
601857,中国石油,2020-05-15,3.29646252,3.30392058,3.28900446,3.29646252,41088010,181603761.0,0.454545454545463,0
601857,中国石油,2020-05-18,3.3188367,3.32629476,3.30392058,3.31137864,61974604,275266869.0,0.4524886877828038,0
601857,中国石油,2020-05-19,3.34121088,3.36358506,3.32629476,3.32629476,89322364,400332924.0,0.45045045045044585,0
601857,中国石油,2020-05-20,3.32629476,3.32629476,3.29646252,3.30392058,59975700,266014278.0,-0.6726457399103158,0
601857,中国石油,2020-05-21,3.3188367,3.33375282,3.29646252,3.3188367,76749769,340611459.0,0.4514672686230181,0
601857,中国石油,2020-05-22,3.31137864,3.31137864,3.25171416,3.25917222,93991808,412772209.0,-1.7977528089887618,0
601857,中国石油,2020-05-25,3.25917222,3.25917222,3.22933998,3.23679804,61514353,267082669.0,-0.6864988558352381,0
601857,中国石油,2020-05-26,3.23679804,3.25171416,3.22933998,3.2442561,64205918,278758637.0,0.23041474654377225,0
601857,中国石油,2020-05-27,3.2442561,3.2442561,3.2069658,3.21442386,69391811,299635240.0,-0.9195402298850519,0
601857,中国石油,2020-05-28,3.2069658,3.22933998,3.19204968,3.19950774,88980863,382362636.0,-0.46403712296984034,0
601857,中国石油,2020-05-29,3.19204968,3.19950774,3.14730132,3.1696755,139815262,594239007.0,-0.9324009324009341,0
601857,中国石油,2020-06-01,3.17713356,3.2069658,3.1696755,3.19950774,93876816,401813611.0,0.9411764705882453,0
601857,中国石油,2020-06-02,3.19950774,3.21442386,3.19204968,3.21442386,67477346,290071220.0,0.4662004662004726,0
601857,中国石油,2020-06-03,3.22933998,3.25917222,3.22188192,3.23679804,75972862,330470821.0,0.6960556844547439,0
601857,中国石油,2020-06-04,3.23679804,3.2442561,3.2069658,3.22188192,57364217,247462376.0,-0.4608294930875556,0
601857,中国石油,2020-06-05,3.21442386,3.22188192,3.19204968,3.2069658,51673183,221838519.0,-0.462962962962965,0
601857,中国石油,2020-06-08,3.2442561,3.25171416,3.22933998,3.23679804,80871474,351105168.0,0.9302325581395321,0
601857,中国石油,2020-06-09,3.2442561,3.2442561,3.22933998,3.2442561,59692860,259045256.0,0.23041474654377225,0
601857,中国石油,2020-06-10,3.23679804,3.2442561,3.21442386,3.22188192,50783402,219627592.0,-0.6896551724137945,0
601857,中国石油,2020-06-11,3.21442386,3.22188192,3.18459162,3.19204968,62477333,268287299.0,-0.92592592592593,0
601857,中国石油,2020-06-12,3.15475938,3.18459162,3.14730132,3.17713356,81579721,346374121.0,-0.4672897196261516,0
601857,中国石油,2020-06-15,3.16221744,3.1696755,3.14730132,3.15475938,55518983,235140576.0,-0.7042253521126862,0
601857,中国石油,2020-06-16,3.1696755,3.19204968,3.15475938,3.18459162,62021404,263491702.0,0.9456264775413725,0
601857,中国石油,2020-06-17,3.1696755,3.17713356,3.15475938,3.1696755,52009560,220893540.0,-0.4683840749414525,0
601857,中国石油,2020-06-18,3.16221744,3.22188192,3.15475938,3.19950774,79832736,341813040.0,0.9411764705882453,0
601857,中国石油,2020-06-19,3.18459162,3.21442386,3.1696755,3.2069658,79035747,338442686.0,0.2331002331002363,0
601857,中国石油,2020-06-22,3.2069658,3.21442386,3.18459162,3.18459162,60774765,260633820.0,-0.6976744186046435,0
601857,中国石油,2020-06-23,3.19204968,3.19204968,3.1696755,3.17713356,53115905,226543582.0,-0.23419203747071515,0
601857,中国石油,2020-06-24,3.17713356,3.18459162,3.1696755,3.17713356,52723594,224645378.0,0.0,0
601857,中国石油,2020-06-29,3.17713356,3.18459162,3.15475938,3.16221744,54861604,232907011.0,-0.46948356807512415,0
601857,中国石油,2020-06-30,3.184965,3.184965,3.1697985,3.17738175,47947188,200938795.0,0.4795467195956027,0
601857,中国石油,2020-07-01,3.17738175,3.2304645,3.1697985,3.22288125,86165989,363009046.0,1.4319809069212486,0
601857,中国石油,2020-07-02,3.215298,3.28354725,3.20771475,3.275964,153857647,659477227.0,1.6470588235294237,0
601857,中国石油,2020-07-03,3.28354725,3.37454625,3.275964,3.3517965,222616461,977995754.0,2.314814814814814,0
601857,中国石油,2020-07-06,3.366963,3.5944605,3.366963,3.579294,443275184,2033077360.0,6.7873303167420795,1
601857,中国石油,2020-07-07,3.61721025,3.700626,3.5337945,3.5641275,397893344,1886736423.0,-0.4237288135593209,0
601857,中国石油,2020-07-08,3.54137775,3.55654425,3.4731285,3.54137775,270532624,1255098821.0,-0.6382978723404209,0
601857,中国石油,2020-07-09,3.548961,3.61721025,3.51104475,3.5944605,261168874,1224970983.0,1.498929336188426,0
601857,中国石油,2020-07-10,3.5641275,3.5641275,3.48071175,3.488295,202448610,939764875.0,-2.9535864978902926,0
601857,中国石油,2020-07-13,3.48071175,3.5337945,3.46554525,3.51104475,173551732,801412954.0,0.6521739130434856,0
601857,中国石油,2020-07-14,3.5034615,3.5034615,3.427629,3.457962,176757915,808282988.0,-1.5118790496760237,0
601857,中国石油,2020-07-15,3.4731285,3.488295,3.397296,3.40487925,150545694,681615895.0,-1.535087719298256,0
601857,中国石油,2020-07-16,3.4124625,3.427629,3.33663,3.34421325,174747849,778710532.0,-1.7817371937639215,0
601857,中国石油,2020-07-17,3.33663,3.35937975,3.306297,3.32904675,114824684,504085395.0,-0.45351473922903285,0
601857,中国石油,2020-07-20,3.33663,3.4124625,3.3214635,3.40487925,130034110,578626512.0,2.277904328018221,0
601857,中国石油,2020-07-21,3.4124625,3.427629,3.37454625,3.38971275,84861965,379497814.86,-0.44543429844097204,0
601857,中国石油,2020-07-22,3.4124625,3.52621125,3.4124625,3.49587825,283144144,1303041599.85,3.1319910514541416,0
601857,中国石油,2020-07-23,3.4731285,3.488295,3.397296,3.4427955,177301977,803923544.82,-1.5184381778741929,0
601857,中国石油,2020-07-24,3.5034615,3.5337945,3.40487925,3.4124625,216125883,988549030.46,-0.8810572687224627,0
601857,中国石油,2020-07-27,3.42004575,3.43521225,3.3517965,3.3821295,104263759,465300416.95,-0.8888888888888946,0
601857,中国石油,2020-07-28,3.38971275,3.42004575,3.3821295,3.38971275,79414097,356134553.3,0.22421524663678305,0
601857,中国石油,2020-07-29,3.37454625,3.42004575,3.3517965,3.4124625,90811197,405241069.46,0.6711409395973256,0
601857,中国石油,2020-07-30,3.4124625,3.42004575,3.37454625,3.3821295,69025380,308697742.19,-0.8888888888888946,0
601857,中国石油,2020-07-31,3.366963,3.42004575,3.3517965,3.37454625,99610118,443949977.43,-0.22421524663677195,0
601857,中国石油,2020-08-03,3.37454625,3.4124625,3.35937975,3.397296,124056138,553528906.89,0.6741573033707926,0
601857,中国石油,2020-08-04,3.40487925,3.45037875,3.3821295,3.43521225,138654129,624202085.57,1.1160714285714413,0
601857,中国石油,2020-08-05,3.43521225,3.43521225,3.3821295,3.4124625,107714697,484087011.86,-0.6622516556291425,0
601857,中国石油,2020-08-06,3.43521225,3.45037875,3.40487925,3.43521225,141514626,639520816.21,0.6666666666666599,0
601857,中国石油,2020-08-07,3.4124625,3.42004575,3.366963,3.37454625,115958049,518026043.46,-1.7660044150110465,0
601857,中国石油,2020-08-10,3.37454625,3.397296,3.35937975,3.38971275,79108815,352778309.69,0.4494382022472099,0
601857,中国石油,2020-08-11,3.40487925,3.4124625,3.366963,3.37454625,92287648,413343304.22,-0.4474272930648837,0
601857,中国石油,2020-08-12,3.35937975,3.38971275,3.34421325,3.3821295,98193925,436188492.72,0.22471910112360494,0
601857,中国石油,2020-08-13,3.3821295,3.4124625,3.37454625,3.38971275,72893696,326345195.13,0.22421524663678305,0
601857,中国石油,2020-08-14,3.38971275,3.40487925,3.366963,3.397296,63621909,283906242.24,0.22371364653241965,0
601857,中国石油,2020-08-17,3.38971275,3.45037875,3.38971275,3.4427955,158287650,715400884.08,1.3392857142857206,0
601857,中国石油,2020-08-18,3.4427955,3.45037875,3.42004575,3.43521225,93325518,422979696.04,-0.22026431718060735,0
601857,中国石油,2020-08-19,3.43521225,3.457962,3.4124625,3.427629,97898016,443528198.48,-0.22075055187638082,0
601857,中国石油,2020-08-20,3.427629,3.427629,3.37454625,3.3821295,101289920,453711212.06,-1.3274336283185861,0
601857,中国石油,2020-08-21,3.38971275,3.397296,3.37454625,3.3821295,57202289,255417720.89,0.0,0
601857,中国石油,2020-08-24,3.397296,3.397296,3.37454625,3.3821295,60808981,271358772.64,0.0,0
601857,中国石油,2020-08-25,3.38971275,3.38971275,3.35937975,3.37454625,55872314,248596402.67,-0.22421524663677195,0
601857,中国石油,2020-08-26,3.37454625,3.3821295,3.3517965,3.35937975,65748886,291875818.75,-0.44943820224718767,0
601857,中国石油,2020-08-27,3.3517965,3.366963,3.34421325,3.35937975,47470328,210154094.16,0.0,0
601857,中国石油,2020-08-28,3.34421325,3.37454625,3.33663,3.37454625,79414758,351063283.25,0.4514672686230181,0
601857,中国石油,2020-08-31,3.366963,3.3821295,3.3517965,3.35937975,63957297,284304985.09,-0.44943820224718767,0
601857,中国石油,2020-09-01,3.3517965,3.35937975,3.32904675,3.34421325,71032894,312822063.6,-0.4514672686230181,0
601857,中国石油,2020-09-02,3.33663,3.33663,3.2911305,3.29871375,107928308,470682929.5,-1.3605442176870763,0
601857,中国石油,2020-09-03,3.2911305,3.31388025,3.26838075,3.26838075,84640042,366929525.23,-0.919540229885063,0
601857,中国石油,2020-09-04,3.25321425,3.26838075,3.23804775,3.26838075,72138413,309760678.77,0.0,0
601857,中国石油,2020-09-07,3.2607975,3.275964,3.245631,3.245631,62805500,269923872.69,-0.696055684454755,0
601857,中国石油,2020-09-08,3.25321425,3.26838075,3.245631,3.26838075,68232926,293003479.96,0.7009345794392496,0
601857,中国石油,2020-09-09,3.245631,3.2607975,3.2304645,3.245631,75194851,322182117.81,-0.696055684454755,0
601857,中国石油,2020-09-10,3.2607975,3.2607975,3.20771475,3.215298,80951505,345039497.0,-0.9345794392523255,0
601857,中国石油,2020-09-11,3.20771475,3.2304645,3.19254825,3.215298,57173409,241936072.09,0.0,0
601857,中国石油,2020-09-14,3.22288125,3.23804775,3.215298,3.2304645,38679581,164565186.25,0.4716981132075526,0
601857,中国石油,2020-09-15,3.2304645,3.23804775,3.20771475,3.215298,43619502,185322839.13,-0.46948356807511304,0
601857,中国石油,2020-09-16,3.22288125,3.25321425,3.215298,3.22288125,70086386,298688608.5,0.2358490566037652,0
601857,中国石油,2020-09-17,3.2304645,3.245631,3.2001315,3.20771475,82148861,349003032.82,-0.47058823529411153,0
601857,中国石油,2020-09-18,3.22288125,3.245631,3.20771475,3.23804775,90199282,383406758.09,0.9456264775413725,0
601857,中国石油,2020-09-21,3.245631,3.245631,3.22288125,3.22288125,62860331,268049861.64,-0.4683840749414525,0
601857,中国石油,2020-09-22,3.22288512,3.23837976,3.19964316,3.20739048,80997216,336639396.58,-0.48064972918254734,0
601857,中国石油,2020-09-23,3.20739048,3.2151378,3.18414852,3.18414852,51865100,213956110.37,-0.7246376811594235,0
601857,中国石油,2020-09-24,3.1764012,3.18414852,3.15315924,3.1764012,65893121,269260930.72,-0.24330900243308973,0
601857,中国石油,2020-09-25,3.1764012,3.18414852,3.16090656,3.16865388,35983562,147172405.1,-0.24390243902439046,0
601857,中国石油,2020-09-28,3.16865388,3.19964316,3.16865388,3.1764012,43686826,179352723.87,0.24449877750611915,0
601857,中国石油,2020-09-29,3.18414852,3.18414852,3.16865388,3.16865388,37578762,154065253.63,-0.24390243902439046,0
601857,中国石油,2020-09-30,3.16865388,3.19189584,3.15315924,3.18414852,61408409,251664118.74,0.4889975550122161,0
601857,中国石油,2020-10-09,3.19189584,3.20739048,3.19189584,3.19964316,54100576,223498385.47,0.48661800486617945,0
601857,中国石油,2020-10-12,3.19964316,3.24612708,3.19189584,3.23837976,93048731,386727197.38,1.2106537530266248,0
601857,中国石油,2020-10-13,3.23063244,3.23063244,3.20739048,3.2151378,43817109,181802773.46,-0.7177033492822948,0
601857,中国石油,2020-10-14,3.20739048,3.2151378,3.1764012,3.18414852,65172620,268204516.87,-0.9638554216867434,0
601857,中国石油,2020-10-15,3.1764012,3.19189584,3.16865388,3.18414852,50961732,209334927.52,0.0,0
601857,中国石油,2020-10-16,3.18414852,3.19964316,3.1764012,3.18414852,47526356,195560638.71,0.0,0
601857,中国石油,2020-10-19,3.18414852,3.2151378,3.1764012,3.18414852,74216150,305774817.04,0.0,0
601857,中国石油,2020-10-20,3.1764012,3.1764012,3.16090656,3.1764012,38608445,157965482.96,-0.24330900243308973,0
601857,中国石油,2020-10-21,3.1764012,3.18414852,3.16090656,3.18414852,50575344,207199091.36,0.24390243902439046,0
601857,中国石油,2020-10-22,3.1764012,3.18414852,3.16090656,3.1764012,35413200,145000939.99,-0.24330900243308973,0
601857,中国石油,2020-10-23,3.1764012,3.2151378,3.1764012,3.19189584,81067392,334514230.15,0.4878048780487809,0
601857,中国石油,2020-10-26,3.18414852,3.19189584,3.16865388,3.18414852,57819936,237118776.26,-0.24271844660194164,0
601857,中国石油,2020-10-27,3.16865388,3.1764012,3.16090656,3.1764012,47797393,195633837.36,-0.24330900243308973,0
601857,中国石油,2020-10-28,3.16865388,3.1764012,3.15315924,3.16865388,52160005,212998544.19,-0.24390243902439046,0
601857,中国石油,2020-10-29,3.15315924,3.15315924,3.12991728,3.1376646,63573298,258052697.0,-0.9779951100244544,0
601857,中国石油,2020-10-30,3.16090656,3.18414852,3.14541192,3.15315924,95492446,390580100.82,0.49382716049382047,0
601857,中国石油,2020-11-02,3.14541192,3.16090656,3.12991728,3.14541192,64819536,262825237.41,-0.24570024570024218,0
601857,中国石油,2020-11-03,3.15315924,3.20739048,3.14541192,3.19189584,95688649,392542719.03,1.4778325123152802,0
601857,中国石油,2020-11-04,3.19189584,3.19964316,3.16865388,3.18414852,58295954,239444170.41,-0.24271844660194164,0
601857,中国石油,2020-11-05,3.19189584,3.20739048,3.1764012,3.19189584,77021348,317069849.67,0.24330900243310083,0
601857,中国石油,2020-11-06,3.19189584,3.2151378,3.1764012,3.19964316,101192107,418175107.19,0.24271844660195274,0
601857,中国石油,2020-11-09,3.2151378,3.24612708,3.20739048,3.23837976,127064599,529775606.92,1.2106537530266248,0
601857,中国石油,2020-11-10,3.27711636,3.31585296,3.24612708,3.2538744,182402909,773523866.64,0.4784688995215225,0
601857,中国石油,2020-11-11,3.2538744,3.30810564,3.2538744,3.30810564,142254503,604470748.78,1.6666666666666607,0
601857,中国石油,2020-11-12,3.30035832,3.30810564,3.26936904,3.26936904,76485691,323769511.4,-1.1709601873536313,0
601857,中国石油,2020-11-13,3.26162172,3.26936904,3.22288512,3.23837976,78219909,326508968.44,-0.9478672985781977,0
601857,中国石油,2020-11-16,3.24612708,3.292611,3.23063244,3.292611,99182712,419208290.36,1.674641148325362,0
601857,中国石油,2020-11-17,3.30035832,3.34684224,3.28486368,3.31585296,121867196,521329416.6,0.7058823529411784,0
601857,中国石油,2020-11-18,3.30035832,3.32360028,3.28486368,3.30035832,91598550,390391324.54,-0.4672897196261738,0
601857,中国石油,2020-11-19,3.292611,3.30035832,3.26936904,3.28486368,72451736,307084206.43,-0.46948356807511304,0
601857,中国石油,2020-11-20,3.27711636,3.28486368,3.2538744,3.28486368,75679042,319478348.7,0.0,0
601857,中国石油,2020-11-23,3.28486368,3.36233688,3.27711636,3.33909492,196908319,845945208.68,1.650943396226423,0
601857,中国石油,2020-11-24,3.33909492,3.36233688,3.31585296,3.35458956,122229169,526655837.01,0.46403712296982924,0
601857,中国石油,2020-11-25,3.39332616,3.43981008,3.33909492,3.33909492,222786687,976343586.83,-0.46189376443418473,0
601857,中国石油,2020-11-26,3.33909492,3.36233688,3.31585296,3.32360028,105128053,452717113.39,-0.46403712296984034,0
601857,中国石油,2020-11-27,3.32360028,3.33909492,3.292611,3.3313476,125167949,534496655.29,0.2331002331002363,0
601857,中国石油,2020-11-30,3.33909492,3.38557884,3.30810564,3.33909492,190298550,823167614.99,0.23255813953488857,0
601857,中国石油,2020-12-01,3.31585296,3.34684224,3.292611,3.3313476,103898018,445092018.64,-0.23201856148491462,0
601857,中国石油,2020-12-02,3.32360028,3.35458956,3.30810564,3.3313476,85786652,369154463.95,0.0,0
601857,中国石油,2020-12-03,3.33909492,3.35458956,3.31585296,3.3313476,76602424,329827580.71,0.0,0
601857,中国石油,2020-12-04,3.3313476,3.33909492,3.30035832,3.32360028,81127889,347175778.39,-0.23255813953488857,0
601857,中国石油,2020-12-07,3.32360028,3.32360028,3.27711636,3.28486368,84910509,361182047.93,-1.1655011655011704,0
601857,中国石油,2020-12-08,3.28486368,3.30035832,3.2538744,3.26162172,60007714,253462733.8,-0.7075471698113178,0
601857,中国石油,2020-12-09,3.26162172,3.27711636,3.23837976,3.23837976,60396677,254149338.06,-0.7125890736342066,0
601857,中国石油,2020-12-10,3.23837976,3.26162172,3.23837976,3.24612708,62846049,263505065.37,0.23923444976077235,0
601857,中国石油,2020-12-11,3.26936904,3.28486368,3.24612708,3.26936904,90635718,381705909.6,0.7159904534606243,0
601857,中国石油,2020-12-14,3.2538744,3.28486368,3.23063244,3.24612708,64564180,270657746.09,-0.7109004739336511,0
601857,中国石油,2020-12-15,3.23837976,3.24612708,3.19964316,3.2151378,68078348,282327032.25,-0.9546539379474916,0
601857,中国石油,2020-12-16,3.2151378,3.23063244,3.20739048,3.2151378,43062070,178973963.83,0.0,0
601857,中国石油,2020-12-17,3.22288512,3.26936904,3.20739048,3.26936904,77813308,325455764.27,1.6867469879518149,0
