date,比亚迪,长城汽车,贵州茅台,五粮液,中国石油,中国神华,中国移动,中兴通讯,顺丰控股,圆通速递,沪深300,上证综指
2020-01-02,15.58236879,8.3860208,979.04556,111.86238232,4.37788122,11.61051463,,32.71811665,33.9698106,11.5887123,4152.24,3085.197
2020-01-03,15.54031548,8.35867508,934.47732672,110.56658095,4.4375457,11.59177792,,33.73334735,33.70697055,11.61591585,4144.964,3083.785
2020-01-06,15.61795236,8.16725504,933.98347188,109.4232268,4.64637138,11.72918046,,33.8717879,33.39881325,11.4798981,4129.295,3083.408
2020-01-07,15.54355035,8.3404446,948.31392636,109.56720473,4.55687466,11.75416274,,33.7794942,34.1692065,11.5705766,4160.227,3104.801
2020-01-08,15.29446536,8.18548552,942.77755368,109.16067881,4.64637138,11.46062095,,32.95808027,33.76135125,11.3348125,4112.317,3066.892
2020-01-09,15.41415555,8.2948684,955.3925124,110.75290533,4.51958436,11.4918488,,34.16712774,33.7704147,11.68845865,4164.369,3094.881
2020-01-10,15.17801004,8.32221412,963.88335,113.16665298,4.46737794,11.34195512,,34.48092632,34.06950855,11.59778015,4163.184,3092.29
2020-01-13,16.69516407,8.27663792,974.08101924,118.28210414,4.45246182,11.36069183,,35.03468852,34.3686024,11.83354425,4203.988,3115.569
2020-01-14,17.28714528,8.14902456,959.4646488,117.35048224,4.4375457,11.33570955,,33.88101727,33.9154299,11.76100145,4189.886,3106.82
2020-01-15,17.24509197,8.0214112,963.56277756,119.2476032,4.37788122,11.13585131,,34.07483404,33.534765,11.68845865,4166.734,3090.037
2020-01-16,17.49741183,7.91202832,959.118084,119.12903314,4.34804898,11.1171146,,34.52707317,33.4078767,11.85167995,4149.043,3074.081
2020-01-17,18.74607165,7.96671976,959.55129,117.34201295,4.35550704,11.1795703,,35.84687308,33.6979071,12.0239691,4154.853,3075.495
2020-01-20,19.00809612,8.07610264,945.255492,116.50355324,4.3629651,11.0546589,,36.97285622,35.2205667,12.68592215,4185.83,3095.787
2020-01-21,18.34818264,7.8391064,931.6528236,112.31972398,4.31821674,10.94223864,,35.63459757,35.3112012,12.876347,4114.308,3052.141
2020-01-22,19.17307449,7.9302588,931.83477012,111.5405493,4.28092644,11.0546589,,37.51738905,34.81271145,12.6043115,4131.931,3060.754
2020-01-23,19.35422721,7.6112254,912.1585536,106.84856264,4.20634584,10.79234496,,36.15144229,35.5468509,12.6587186,4003.901,2976.528
2020-02-03,17.41977495,6.85466048,869.80833504,96.16031866,3.82598478,9.98042086,,33.14266767,35.0392977,11.6249837,3688.357,2746.605
2020-02-04,18.23172732,6.89112144,899.34432012,96.9733705,3.85581702,10.14905125,,35.41309269,35.166186,11.96049415,3785.637,2783.287
2020-02-05,19.67124447,6.96404336,909.72393588,99.52262679,3.88564926,10.14280568,,35.2561934,38.1571245,13.0395683,3828.527,2818.087
2020-02-06,19.65183525,7.064311,927.927252,100.91159035,3.93039762,10.16154239,,36.19758914,41.10274575,14.3453387,3899.775,2866.509
2020-02-07,18.7298973,7.03696528,932.259312,102.12269882,3.93785568,10.10533226,,35.92993741,40.64957325,14.0551675,3899.869,2875.963
2020-02-10,19.71006291,7.1098872,924.01973388,102.58850977,3.93785568,10.21150695,,37.02823244,40.9849209,13.8919462,3916.005,2890.487
2020-02-11,19.09867248,7.12811768,951.320376,105.68826991,3.9527718,10.39887405,,36.92670937,40.16014695,13.35694305,3952.464,2901.674
2020-02-12,19.14719553,7.1554634,950.68789524,105.43419121,3.96022986,10.39887405,,37.04669118,39.7885455,13.4385537,3984.432,2926.899
2020-02-13,18.61667685,7.27396152,945.255492,105.13776606,3.93785568,10.35515506,,36.64982827,38.8640736,12.9126184,3959.918,2906.073
2020-02-14,18.4064103,7.26484628,942.656256,104.53644647,3.93785568,10.44259304,,36.42832339,38.49247215,13.0395683,3987.734,2917.007
2020-02-17,18.91751976,7.89379784,947.69877384,105.2732747,4.01243628,10.54876773,,39.79704344,42.00909075,13.8556748,4077.424,2983.622
2020-02-18,19.23777189,7.93937404,939.190608,104.50256931,3.9900621,10.44883861,,40.17544761,41.42902995,13.48389295,4057.51,2984.971
2020-02-19,20.02708017,7.80264544,950.020758,106.713054,3.97514598,10.3676462,,40.31388816,42.2538039,13.39321445,4051.31,2975.401
2020-02-20,22.0294647,7.8391064,968.648616,110.22780935,4.01243628,10.46757532,,41.15376083,42.40788255,13.5110965,4144.656,3030.154
2020-02-21,21.8353725,8.07610264,964.21258656,110.10077,4.00497822,10.45508418,,42.03978035,41.50153755,13.44762155,4149.49,3039.669
2020-02-24,21.4148394,8.37690556,941.94579816,107.6446759,3.93785568,10.32392721,,46.24837307,41.6556162,12.9126184,4132.838,3031.233
2020-02-25,22.91905395,8.71416944,931.22828172,106.1202037,3.87073314,10.14280568,,50.86305807,44.98190235,13.0395683,4123.854,3013.05
2020-02-26,23.1940179,8.41336652,930.2665644,105.1038889,3.89310732,10.27396265,,47.02364015,44.00304975,12.74032925,4073.015,2987.928
2020-02-27,22.66026435,8.32221412,942.12774468,106.9671327,3.85581702,10.24898037,,47.51279676,45.3535038,12.6405829,4084.875,2991.328
2020-02-28,21.14634519,8.0669874,915.797484,102.1396374,3.78123642,9.992912,,46.14685,44.36558775,12.513633,3940.048,2880.303
2020-03-02,21.62510595,8.431597,940.93209612,103.87584185,3.85581702,10.37389177,,50.3923602,45.34444035,12.86727915,4069.666,2970.931
2020-03-03,21.95506269,8.24017696,964.316556,105.33255973,3.87073314,10.47382089,,48.86028478,43.5770676,12.5861758,4091.361,2992.896
2020-03-04,21.53776446,8.2492922,978.10983504,106.09479583,3.86327508,10.44259304,,47.40204432,43.62238485,12.4773616,4115.052,3011.665
2020-03-05,21.61216647,8.36779032,1014.568452,112.8109428,3.9154815,10.64869685,,47.90965967,44.048367,12.66778645,4206.725,3071.677
2020-03-06,21.14311032,8.30398364,1001.139066,110.16005503,3.8781912,10.47382089,,46.94057582,43.42298895,12.57710795,4138.507,3034.511
2020-03-09,19.23130215,7.92114356,965.19163212,106.9671327,3.8409009,10.16778796,,47.07901637,42.598215,12.2960046,3997.1325,2943.2907
2020-03-10,19.46421279,8.1581398,1001.572272,110.71055888,3.8409009,10.33641835,,49.98626792,42.64353225,12.37761525,4082.7315,2996.7618
2020-03-11,19.00486125,8.34955984,1003.75563024,110.0160771,3.81852672,10.25522594,,48.43573376,41.70093345,12.06930835,4028.4289,2968.5174
2020-03-12,18.44846361,8.37690556,986.410062,106.74693116,3.78123642,10.15529682,,47.45742054,40.5861291,11.5343052,3950.9111,2923.4856
2020-03-13,18.00528642,8.44982748,963.47613636,103.8334954,3.75886224,10.01164871,,46.87597023,40.0241952,11.2985411,3895.3128,2887.4265
2020-03-16,17.42947956,7.82999116,924.461604,97.8202995,3.75140418,9.94919301,,42.18745027,38.972835,10.7907415,3727.8398,2789.2537
2020-03-17,17.15775048,7.48361204,905.4871812,95.16094244,3.73648806,9.8055449,,38.34803235,38.8096929,10.63658805,3709.6822,2779.6407
2020-03-18,16.85043783,7.37422916,873.33463188,91.12109111,3.6917397,9.69312464,,36.0868367,39.2084847,10.20133125,3636.2565,2728.7563
2020-03-19,16.61429232,7.48361204,862.946352,86.47992019,3.63953328,9.23095246,,38.53261975,40.6948905,9.9564993,3589.0926,2702.1296
2020-03-20,16.98953724,7.64768636,896.97901536,91.90026579,3.66190746,9.29965373,,38.65260156,41.0030478,9.8839565,3653.2239,2745.6182
2020-03-23,15.57589905,7.1098872,882.873828,88.51254979,3.58732686,9.23095246,,37.68351771,40.35954285,9.5575139,3530.3058,2660.1674
2020-03-24,16.08700851,7.82087592,914.931072,92.35760745,3.60970104,9.73059806,,39.27096935,40.6586367,9.87488865,3625.1146,2722.4381
2020-03-25,16.90219575,8.25840744,935.8116012,96.549906,3.62461716,9.79305376,,41.39372445,42.22661355,10.2466705,3722.5181,2781.5913
2020-03-26,17.55563949,8.1125636,922.65946704,96.45674381,3.57241074,9.95543858,,39.7785847,41.6012355,10.0290421,3698.0472,2764.9109
2020-03-27,17.72061786,8.1581398,931.826106,98.08284749,3.53512044,10.16154239,,40.04623643,41.329332,10.12878845,3710.0605,2772.2033
2020-03-30,18.18967401,8.23106172,928.793664,95.89777067,3.44562372,10.35515506,,39.44632738,42.77042055,10.155992,3674.1108,2747.2138
2020-03-31,19.39951539,8.10344836,962.583732,97.5662208,3.44562372,10.14280568,,39.5017036,42.8157378,10.49150245,3686.1551,2750.2962
2020-04-01,18.47757744,7.72972352,955.652436,97.396835,3.3934173,9.992912,,38.28342676,41.55591825,10.2103991,3675.0758,2734.5215
2020-04-02,18.30612933,7.5656492,992.04174,99.25160951,3.51274626,10.14905125,,39.4094099,41.9456466,10.2829419,3734.5306,2780.6379
2020-04-03,17.791785,7.43803584,987.52773348,99.53109608,3.45308178,10.06785884,,37.81272889,42.87918195,10.155992,3713.2183,2763.9874
2020-04-07,18.21555297,7.58387968,1004.9945994,105.13776606,3.48291402,10.08034998,,38.4864729,44.34746085,10.6456559,3798.0214,2820.7634
2020-04-08,17.89530084,7.48361204,1004.82998112,106.10326512,3.46053984,10.08034998,,37.96039881,44.1390015,10.5549774,3780.3445,2815.3686
2020-04-09,18.00205155,7.53830348,1003.738302,105.84918642,3.4679979,9.992912,,37.95116944,44.048367,10.54590955,3792.8105,2825.9036
2020-04-10,17.65268559,7.36511392,1009.36998,107.15345708,3.4307076,9.92421073,,36.26219473,43.62238485,10.32828115,3769.1782,2796.6312
2020-04-13,18.0505746,7.36511392,1007.0306676,105.866125,3.41579148,9.89922845,,35.5330745,44.410905,10.2648062,3753.2566,2783.0476
2020-04-14,18.73636704,7.41069012,1026.7848612,108.78803005,3.42324954,10.09908669,,36.48369961,44.27495325,10.4280275,3825.6991,2827.283
2020-04-15,19.45450818,7.37422916,1030.6837152,108.33068839,3.3934173,9.94919301,,36.44678213,43.42298895,10.25573835,3797.3623,2811.1741
2020-04-16,19.41245487,7.31042248,1037.1818052,106.7977469,3.37850118,9.992912,,36.1791304,43.2326565,10.2103991,3802.3806,2819.935
2020-04-17,19.0210356,7.37422916,1062.221112,109.10139378,3.3934173,10.01164871,,36.91748,44.1027477,10.45523105,3839.4871,2838.4945
2020-04-20,19.04044482,7.39245964,1063.3474476,109.51638899,3.3934173,9.94294744,,37.5635359,44.14806495,10.3192133,3853.4551,2852.5528
2020-04-21,19.20542319,7.26484628,1039.6944,107.11111063,3.36358506,9.59944109,,37.26819606,43.44111585,10.2466705,3808.0474,2827.0133
2020-04-22,19.22483241,7.32865296,1078.249734,110.3548487,3.32629476,9.60568666,,37.4712422,44.41996845,10.518706,3839.3834,2843.9804
2020-04-23,18.84311775,7.28307676,1084.97309112,111.02392261,3.3934173,9.5557221,,36.88979189,44.43809535,10.98116635,3829.7525,2838.4994
2020-04-24,18.99839151,7.21015484,1083.50019072,111.2864706,3.34121088,9.46828412,,35.85610245,43.1075172,11.30760895,3796.9721,2808.5293
2020-04-27,18.43228926,7.17369388,1105.541712,112.3874783,3.3188367,9.56821324,,35.85610245,42.84322164,11.3529482,3822.769,2815.4947
2020-04-28,18.43228926,7.064311,1108.25358156,117.723131,3.25171416,9.59944109,,36.14221292,43.8366084,11.0446413,3849.1465,2810.0243
2020-04-29,18.762246,7.12811768,1104.5886588,114.7588795,3.26663028,9.77431705,,35.75457938,42.6974034,11.56150875,3867.032,2822.4424
2020-04-30,19.39628052,7.34688344,1096.6176684,114.98755033,3.31137864,9.94919301,,37.92348133,42.64272156,11.4798981,3912.5772,2860.0822
2020-05-06,20.11442166,7.52918824,1126.3356,117.05405709,3.33375282,9.84926389,,38.68951904,42.72474432,11.43455885,3936.2539,2878.1402
2020-05-07,19.43833383,7.46538156,1136.732544,120.18769439,3.3188367,9.84926389,,38.95717077,42.03210768,11.2259983,3924.8946,2871.5232
2020-05-08,19.33805286,7.64768636,1138.99387932,121.0261541,3.33375282,9.90547402,,39.21559313,41.84072124,11.32574465,3963.6217,2895.3444
2020-05-11,19.04691456,7.87556736,1146.27174012,120.13687865,3.33375282,9.92421073,,39.72320848,42.9708126,11.4436267,3960.1803,2894.802
2020-05-12,19.12778631,7.84822164,1154.927196,121.0261541,3.30392058,9.97417529,,38.96640014,42.59715336,11.74286575,3960.2378,2891.5564
2020-05-13,19.08249813,7.85733688,1157.4831114,123.651634,3.30392058,9.9304563,,38.54184912,42.44222148,11.8607478,3968.2529,2898.0495
2020-05-14,18.66196503,7.6568016,1149.37349508,123.9057127,3.2815464,9.91171959,,37.54507716,41.72224392,11.606848,3925.2177,2870.3422
2020-05-15,18.74930652,7.520073,1137.598956,122.99102938,3.29646252,10.01164871,,37.99731629,41.4214938,11.4617624,3912.8159,2868.4587
2020-05-18,18.49698666,7.46538156,1166.37249852,128.04719551,3.31137864,10.01789428,,37.11129677,41.5581984,12.1146476,3922.9117,2875.4176
2020-05-19,18.83341314,7.49272728,1166.28585732,128.24198918,3.32629476,10.29894493,,37.31434291,42.72474432,12.54083655,3956.2495,2898.576
2020-05-20,19.08896787,7.4289206,1170.522612,127.75923965,3.30392058,10.22399809,,37.33280165,41.73135756,12.50456515,3935.222,2883.7378
2020-05-21,18.48728205,7.3833444,1183.6054332,128.46219072,3.3188367,10.12406897,,36.2714241,41.01138,12.2960046,3913.7949,2867.9237
2020-05-22,18.12497661,7.31042248,1150.7684184,122.16950825,3.25917222,9.93670187,,35.42232206,40.4645616,12.30507245,3824.064,2813.7654
2020-05-25,18.28348524,7.18280912,1180.8329148,124.52397087,3.23679804,10.0553677,,34.22250396,40.63772076,11.969562,3829.3245,2817.9697
2020-05-26,18.8592921,7.2466158,1176.587496,125.18457549,3.2442561,10.0553677,,34.63782561,40.90201632,12.0783762,3872.7701,2846.5473
2020-05-27,18.5358051,7.31042248,1159.259256,123.78714264,3.21442386,10.27396265,,34.148669,40.58303892,11.8970192,3845.6135,2836.8036
2020-05-28,18.59403276,7.292192,1164.457728,123.78714264,3.19950774,10.26771708,,33.5026131,40.58303892,11.65218725,3856.6324,2846.2217
2020-05-29,18.57138867,7.28307676,1184.0386392,125.5148778,3.1696755,10.23024366,,33.27187885,41.53997112,11.9514263,3867.0232,2852.3512
2020-06-01,19.19248371,7.43803584,1229.871834,134.31447011,3.19950774,10.34266392,,35.57922135,42.4695624,12.2960046,3971.3402,2915.4311
2020-06-02,19.732707,7.3833444,1222.25607252,134.46691733,3.21442386,10.33017278,,35.66228568,44.2922904,12.3685474,3983.5677,2921.398
2020-06-03,19.38657591,7.6568016,1212.3703116,134.01804496,3.23679804,10.41136519,,35.7176619,45.340359,12.4592259,3983.6477,2923.3711
2020-06-04,19.44480357,7.520073,1219.89943188,134.53467165,3.22188192,10.23648923,,35.29311088,45.5682,12.513633,3982.1851,2919.2506
2020-06-05,20.4443784,7.45626632,1234.6371,135.58486361,3.2069658,10.23024366,,35.22850529,45.91451832,13.3116038,4001.2509,2930.7993
2020-06-08,20.31174873,7.7935302,1218.2619132,136.02526669,3.23679804,10.39887405,,35.92070804,46.8896778,13.65973686,4021.9549,2937.7712
2020-06-09,20.04972426,7.69326256,1227.3159186,137.71912469,3.2442561,10.59248672,,35.76380875,47.8010418,14.53007556,4047.0293,2956.1116
2020-06-10,19.74888135,7.73883876,1233.47610792,137.65983966,3.22188192,10.44883861,,35.56999198,48.72151944,14.55755994,4039.7051,2943.7525
2020-06-11,20.32792308,7.62034064,1213.37534952,135.56792503,3.19204968,10.2427348,,35.33002836,48.28406472,14.45678388,3995.8846,2920.8968
2020-06-12,19.88798076,7.58387968,1227.15996444,136.7790335,3.17713356,10.16778796,,35.2561934,48.56658756,14.62169016,4003.0829,2919.7408
2020-06-15,20.2179375,7.46538156,1198.247796,132.967853,3.15475938,9.8902395,,34.69320183,50.12502,14.95150272,3954.9883,2890.0306
2020-06-16,20.7355167,7.51095776,1216.33847856,133.54376472,3.18459162,9.9173175,,37.05592055,50.11590636,15.55615908,4014.5702,2931.7493
2020-06-17,20.73875157,7.41069012,1217.30886,132.01929252,3.1696755,9.991782,,36.68674575,50.6718384,15.3912528,4017.5941,2935.873
2020-06-18,21.58952238,7.41980536,1224.240156,134.11967644,3.19950774,10.127172,,39.11407006,51.00904308,15.30879966,4044.3842,2939.3151
2020-06-19,21.67039413,7.520073,1247.49465408,140.22603453,3.2069658,10.127172,,39.56630919,51.02727036,14.90569542,4098.7095,2967.6341
2020-06-22,21.997116,7.45626632,1246.766868,139.908442,3.18459162,10.005321,,38.93871203,49.5782016,13.95290358,4102.0459,2965.2717
2020-06-23,22.97728161,7.35599868,1277.524494,144.18294532,3.17713356,9.9173175,,36.76058071,50.69006568,13.73302854,4121.7944,2970.6203
2020-06-24,23.1940179,7.4289206,1279.7425653,144.72369574,3.17713356,9.937626,,36.64982827,50.3072928,13.45818474,4138.9895,2979.5505
2020-06-29,22.8381822,7.21927008,1282.5124001,143.770945,3.16221744,9.7413105,,36.1791304,49.8516108,13.20166386,4109.7164,2961.5164
2020-06-30,23.2263666,7.2663342,1282.2582064,146.87811408,3.17738175,9.721002,,37.03746181,49.8516108,13.33908576,4163.9637,2984.6741
2020-07-01,23.44310289,7.4734059,1309.7724831,156.19962132,3.22288125,9.978243,,36.68674575,50.28906552,13.91625774,4247.7835,3025.981
2020-07-02,23.33635218,7.5675294,1353.36232,162.64570966,3.275964,10.2287145,,37.3789485,50.59892928,13.80632022,4335.8445,3090.5693
2020-07-03,25.66869345,7.9251987,1351.4251887,161.98479248,3.3517965,10.749966,,39.14175817,51.24599772,13.91625774,4419.5955,3152.8126
2020-07-06,26.1700983,8.42405325,1402.448,165.50396188,3.579294,11.440455,,41.19990768,51.74724792,14.20942446,4670.0949,3332.8807
2020-07-07,26.849421,8.40522855,1479.58264,173.28905126,3.5641275,11.467533,,41.85519295,55.92129504,14.6125287,4698.1264,3345.3369
2020-07-08,26.76854925,8.61230025,1473.7449502,174.55080224,3.54137775,11.4066075,,42.50124885,56.13090876,14.48426826,4774.0042,3403.4401
2020-07-09,27.32171202,8.9605572,1495.36018,174.85980248,3.5944605,11.535228,,43.48879144,56.1400224,14.45678388,4840.7712,3450.5935
2020-07-10,28.790343,9.17704125,1502.2409405,177.675138,3.488295,11.142597,,41.47678878,59.1019554,14.37433074,4753.1333,3383.3222
2020-07-13,31.6693773,9.77943165,1561.9676947,187.2884788,3.51104475,11.2441395,,42.61200129,60.55102416,14.49342972,4852.9612,3443.2863
2020-07-14,31.23266985,9.9017922,1544.44586,189.6059806,3.457962,11.156136,,41.3475776,59.89484208,13.96206504,4806.6902,3414.6186
2020-07-15,30.5695215,9.8453181,1536.1451209,192.2238993,3.40487925,10.939512,,39.42786864,60.54191052,14.11780986,4744.4687,3361.3044
2020-07-16,27.51256935,9.5064735,1414.71942,173.00580104,3.34421325,10.6348845,,36.98208559,58.02654588,13.79715876,4516.2532,3210.0986
2020-07-17,26.39330433,10.0523898,1444.5652665,176.29322026,3.32904675,10.546881,,37.22204921,57.71668212,13.63225248,4544.7007,3214.1287
2020-07-20,28.19836179,10.34417265,1434.8445488,173.10880112,3.40487925,11.007207,,38.06192188,59.5120692,14.80491936,4680.3046,3314.149
2020-07-21,28.49596983,11.26658295,1462.05204,176.45630372,3.38971275,10.953051,,37.82195826,61.62643368,14.46594534,4691.0425,3320.8947
2020-07-22,28.20483153,11.1818718,1470.8874624,179.3059726,3.49587825,10.817661,,38.2095918,61.26188808,15.13473192,4714.4454,3333.1635
2020-07-23,28.78710813,11.6336646,1469.06428,180.31022338,3.4427955,10.668732,,36.65905764,60.35963772,14.59420578,4712.4357,3325.1102
2020-07-24,26.849421,12.2925291,1398.328309,172.85988426,3.4124625,10.479186,,34.99777104,57.9171822,13.81548168,4505.5906,3196.7684
2020-07-27,27.01763424,13.2714135,1422.2137515,175.1859694,3.3821295,10.519803,,35.33002836,61.32568356,14.200263,4528.45,3205.2268
2020-07-28,27.14379417,12.3301785,1463.8051,183.683476,3.38971275,10.5536505,,35.42232206,61.95452472,14.27355468,4568.2576,3227.9604
2020-07-29,28.12072491,12.84785775,1465.55816,184.52464332,3.4124625,10.601037,,36.49292898,63.79548,14.32852344,4679.008,3294.5521
2020-07-30,27.496395,12.424302,1472.5704,185.67481088,3.3821295,10.4588775,,35.91147867,64.05977556,14.21858592,4656.1506,3286.822
2020-07-31,27.62255493,12.56548725,1470.9751154,186.687645,3.37454625,10.3776435,,36.15144229,64.63393488,14.02619526,4695.0462,3310.0065
2020-08-03,27.87487479,13.26200115,1462.05204,186.87647848,3.397296,10.5536505,,36.4560115,64.64304852,14.2460703,4771.3108,3367.9658
2020-08-04,28.790343,13.1396406,1463.7963347,185.2284772,3.43521225,10.587498,,35.88379056,63.77725272,14.00787234,4775.8024,3371.6875
2020-08-05,28.51537905,13.2525888,1462.05204,186.67047832,3.4124625,10.506264,,36.12375418,63.64054812,13.96206504,4777.1089,3377.5648
2020-08-06,28.70300151,13.29965055,1435.7210788,181.12564068,3.43521225,10.465647,,35.72689127,62.1094566,13.63225248,4762.7642,3386.4631
2020-08-07,27.61932006,13.742031,1429.62043,177.89830484,3.37454625,10.397952,,35.9022493,61.6993428,13.66889832,4707.9262,3354.0352
2020-08-10,26.51946426,14.4761943,1432.2412547,176.76530396,3.38971275,10.465647,,35.38540458,61.4259336,13.31160138,4724.8697,3379.2524
2020-08-11,26.202447,13.84556685,1439.7092903,179.391806,3.37454625,10.4047215,,35.09929411,60.22293312,13.29327846,4681.7837,3340.29
2020-08-12,26.51946426,13.22435175,1426.0704835,177.22022098,3.3821295,10.5265725,,35.83229254,58.83765984,12.90849714,4647.6446,3319.2656
2020-08-13,26.4612366,13.4973099,1433.12655,177.5893046,3.38971275,10.5130335,,35.43333123,59.22043272,13.39405452,4635.7126,3320.7261
2020-08-14,26.50328991,13.3467123,1455.91633,182.7393086,3.397296,10.5807285,,35.60033829,60.3322968,13.62309102,4704.6288,3360.0988
2020-08-17,26.82354204,13.8361545,1481.3357,188.82489666,3.4427955,10.8379695,,37.34463425,60.5145696,13.70554416,4815.2261,3438.801
2020-08-18,26.60347396,13.73261865,1494.48365,189.32273038,3.43521225,10.871817,,36.88072575,62.55602496,14.32852344,4812.7564,3451.0894
2020-08-19,25.7844573,13.3467123,1478.70611,190.7218148,3.427629,10.8312,,35.86012705,64.44254844,14.200263,4740.6784,3408.1288
2020-08-20,25.4283631,12.90433185,1458.54592,185.77781096,3.3821295,10.736427,,36.04569045,63.00259332,14.22774738,4679.1544,3363.8988
2020-08-21,25.76179676,13.0078677,1469.06428,187.4601456,3.3821295,10.709349,,36.07352496,65.26277604,13.90709628,4718.8431,3380.6825
2020-08-24,26.36391968,13.0455171,1486.9016655,193.12515,3.3821295,10.7838135,,35.71167633,66.50223108,13.80632022,4755.8491,3385.6383
2020-08-25,26.29917528,12.9513936,1513.76731,202.2234904,3.37454625,10.69581,,35.46116574,66.45666288,13.39405452,4761.9507,3373.5781
2020-08-26,27.00488924,12.7066725,1513.76731,203.1247411,3.35937975,10.533342,,35.29415868,73.10050644,13.73302854,4706.1302,3329.7388
2020-08-27,27.65233324,12.7066725,1517.27343,204.35215872,3.35937975,10.519803,,36.07352496,72.56280168,14.59420578,4731.3451,3350.1128
2020-08-28,27.64262158,12.8760948,1540.06321,206.429327,3.37454625,10.7296575,,36.02713411,79.81725912,13.9712265,4844.2652,3403.8066
2020-08-31,27.51637,13.13022825,1565.920845,206.00016,3.35937975,10.939512,,36.184863,77.5570764,14.66749746,4816.2153,3395.6775
2020-09-01,30.268007,14.44795725,1579.4895294,202.77282416,3.34421325,10.9327425,,35.87868339,77.02848528,15.2996382,4842.1223,3410.6068
2020-09-02,30.5269846,15.01269825,1573.37135,201.70849,3.29871375,10.804122,,36.03641228,76.53634872,16.82960202,4843.887,3404.8017
2020-09-03,29.97341998,14.63620425,1571.61829,204.83282576,3.26838075,10.898895,,34.94158822,75.643212,15.73938828,4817.0952,3384.9806
2020-09-04,29.13498,14.95622415,1551.4581,197.60565348,3.26838075,10.9462815,,34.77458116,76.27205316,14.87821104,4770.219,3355.3666
2020-09-07,30.66942228,15.38919225,1510.699455,194.74740126,3.245631,10.8785865,,33.9581022,73.44682476,14.41097658,4669.3677,3292.5907
2020-09-08,29.458702,15.7939233,1500.093442,190.49006462,3.26838075,11.1629055,,33.61480991,73.00937004,14.46594534,4694.3894,3316.417
2020-09-09,27.83685478,15.95393325,1479.58264,186.258478,3.245631,11.007207,,32.25091892,70.4484372,13.74219,4584.5887,3254.6279
2020-09-10,28.19294898,16.0386444,1495.184874,191.5801488,3.215298,11.020746,,30.60868283,71.52384672,13.75135146,4581.9775,3234.8234
2020-09-11,29.5234464,16.25512845,1519.02649,195.59715192,3.215298,10.8244305,,31.2674329,72.75418812,13.85212752,4627.2826,3260.3461
2020-09-14,29.944285,16.0386444,1547.95198,197.48548672,3.2304645,10.871817,,31.06331316,71.8154832,13.54063788,4651.0507,3278.8138
2020-09-15,32.7930386,16.21747905,1542.6928,197.70007022,3.215298,10.871817,,31.18392937,73.7749158,13.6047681,4688.4826,3295.6795
2020-09-16,34.1202988,17.1493017,1512.101903,194.00065068,3.22288125,11.0004375,,31.20248571,71.314233,13.3757316,4657.3584,3283.9244
2020-09-17,37.53232868,18.02465025,1464.2608956,191.1080651,3.20771475,10.9327425,,30.97053146,71.2686648,13.34824722,4632.7142,3270.435
2020-09-18,37.389891,18.071712,1485.71835,197.00481968,3.23804775,11.277987,,31.34165826,71.9066196,13.74219,4737.0887,3338.0897
2020-09-21,34.24007594,17.130477,1461.000204,193.0393166,3.22288125,11.2847565,,32.1952499,70.33907352,13.72386708,4691.4281,3316.9351
2020-09-22,34.56379794,16.6598595,1460.0272557,191.3226486,3.20739048,11.1358275,,31.79628859,70.0838916,13.41237744,4635.7608,3274.3015
2020-09-23,35.7389088,16.68809655,1446.2569694,188.24981288,3.18414852,11.0275155,,31.56433434,70.82209644,13.34824722,4652.3273,3279.7105
2020-09-24,34.4440208,16.0951185,1428.1478596,185.6576442,3.1764012,10.9056645,,30.78496806,69.7649142,13.04591904,4563.0657,3223.1764
2020-09-25,34.01994498,16.29277785,1433.2229683,186.4301448,3.16865388,11.0545935,,30.72002087,70.4484372,12.79855962,4570.0216,3219.4179
2020-09-28,34.4440208,17.23401285,1455.91633,188.94506342,3.1764012,11.223831,,30.23755603,72.73596084,12.79855962,4581.9085,3217.5346
2020-09-29,34.92636658,16.95164235,1448.290519,188.60172982,3.16865388,11.1764445,,30.53445747,72.88177908,12.78939816,4591.7993,3224.3593
2020-09-30,37.62944528,17.9964132,1462.490305,189.691814,3.18414852,11.1493665,,30.7107427,74.0027568,12.80772108,4587.3953,3218.0521
2020-10-09,38.9599427,18.72116415,1486.59488,195.33106838,3.19964316,11.223831,,30.97053146,78.09478116,13.1008878,4681.1412,3272.0762
2020-10-12,41.598277,20.5942218,1534.4621833,207.5022445,3.23837976,11.332143,,32.34370062,79.5620772,13.3757316,4823.1578,3358.4652
2020-10-13,41.85401738,22.65552645,1524.28567,207.94857818,3.2151378,11.3659905,,33.16017958,83.2075332,13.68722124,4839.201,3359.7499
2020-10-14,42.245721,21.8178273,1515.52037,205.4851596,3.18414852,11.277987,,32.7519401,84.92089752,13.6047681,4807.1021,3340.7782
2020-10-15,42.5856291,21.3848592,1512.01425,205.06457594,3.18414852,11.3389125,,32.25091892,82.01364636,13.49483058,4798.7361,3332.1832
2020-10-16,41.3716716,21.1966122,1500.61936,203.32215792,3.18414852,11.521689,,31.98185199,81.82225992,13.45818474,4791.676,3336.3582
2020-10-19,41.46231376,21.5731062,1489.22447,202.72132412,3.18414852,11.399838,,32.0096865,81.51239616,13.64141394,4755.4879,3312.6671
2020-10-20,45.32108,23.719122,1519.90302,206.84132732,3.1764012,11.3795295,,32.32514428,82.37819196,13.87045044,4793.4672,3328.1029
